farm_id,brix,size,area,is_wifi,is_power,slope,maintenance,mulching,umbrella,spring_cooler,drip_hose,frost_fan,windscreent,week,temp_average,humi_average,press_average
qab,11.03,62.05,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.67,59.85,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.47,58.22,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.97,65.46,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.7,63.29,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.6,67.2,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.33,58.07,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.1,65.75,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.43,62.49,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12,62.5,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.77,67.49,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.13,63.81,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.3,64.55,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.17,64.16,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.73,64.81,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.77,65.37,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.63,65.6,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.73,60.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.7,61.39,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.97,63.31,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.77,60.17,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.13,64.24,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.17,58.39,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.9,67.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.57,60.37,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,11.1,64.01,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,10.8,59.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-03,13.61428571,52.65714286,3.608571429
qab,12.37,54.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.9,58.29,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.3,57.61,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.37,61.09,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.87,53.38,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.17,60.41,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.1,57.14,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.17,56.99,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.13,61.69,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.5,58.5,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.5,60.22,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.67,52.96,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.9,59.84,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.27,55.53,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.77,59.79,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.07,62.21,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.63,52.86,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.27,59.15,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.23,54.21,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.77,52.97,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.7,58.67,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.27,62.22,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.3,58.79,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.47,59.03,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.83,56.42,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.07,56.85,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.57,53.64,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.4,62.05,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.8,54.73,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.97,60.86,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.3,55.91,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.77,54.59,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.13,60.63,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.7,55.99,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.9,59.62,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.17,55.18,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.77,61.97,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.1,56.19,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.93,59.44,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.93,52.85,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.97,58.47,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.23,54.09,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.07,53.29,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.23,53.56,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.23,56.57,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.73,55.77,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.57,56.17,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.7,55.48,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.37,59.24,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.3,53.08,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.93,55.32,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.73,56.1,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.67,54.83,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.93,53.82,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.8,59.76,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.6,59.83,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.87,60.03,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.77,61.02,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,61.1,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.07,61.72,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,57.2,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.3,61.58,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.53,56.69,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.23,57.27,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.43,58.2,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.3,62.31,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.97,61.1,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.63,54.42,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.97,53.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.03,53.46,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.13,55.76,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.77,57.38,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,14.03,52.81,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.27,60.69,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.57,60.29,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.37,60.97,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.17,53.65,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.57,61.52,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.8,53.64,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,52.91,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.77,54,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.47,53.39,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.63,61.19,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10,56.55,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.9,60.73,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.9,59.7,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.1,61.45,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.4,60.05,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.4,58.83,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.87,53.3,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.6,61.74,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.57,58.37,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.07,62.34,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.07,54.13,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.03,62.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.3,56.86,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.33,61.42,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.8,61.79,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.47,59.22,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.33,59.89,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.4,59.38,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.77,58.58,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13,58.11,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.27,55.97,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.03,61.68,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.5,54.85,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.77,60.63,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.27,58.66,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.7,62.26,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.27,53.5,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.7,57.44,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.23,55.96,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.83,58.89,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.43,55.77,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.07,62.28,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.47,58.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.73,53.43,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,60.92,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.57,57.12,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.1,57.36,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.47,56.93,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.33,55.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.43,56.49,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.07,55.4,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.97,54.22,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.33,60.75,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.8,53.26,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.03,59.84,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.77,56.27,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.3,52.92,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.33,53.47,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.17,54.44,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.87,52.95,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.6,56.32,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.63,57.15,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11,59.63,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.97,57.61,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.33,53.76,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.2,56.59,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.47,57.94,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.63,58.27,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.97,54.47,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.43,57.51,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.97,53.08,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.6,54.49,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,53.19,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.4,56.88,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.7,57.13,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.93,60.89,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.27,60.79,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.27,58.4,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.9,55.93,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.83,62.5,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.3,55.36,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.67,61.21,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.73,61.47,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.63,56.91,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.5,61.16,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.1,60.93,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.8,54.04,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.13,52.85,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.47,57.15,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.07,60.49,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.57,58.26,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.9,60.95,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.73,62.29,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.17,55.77,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.8,60.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.73,58.59,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.23,54.18,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.9,56.52,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.23,55.64,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.73,54.03,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.83,61.33,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.5,58.98,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.73,54.51,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.43,61.61,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.57,57.67,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.27,61.94,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.7,59.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.4,61.76,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.33,59.19,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.93,53.21,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.77,61.19,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.63,53.23,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.5,52.68,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,13.37,60.77,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.73,59.25,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.43,58.95,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.53,53.1,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.57,53.92,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.77,61.78,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.93,59.16,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.07,60.41,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,8.77,55.87,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.9,58.97,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.7,58,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.17,60.67,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.57,56.8,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.63,54.52,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,8.67,61.03,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.87,58.16,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.43,54.44,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.1,59.06,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12.2,58.64,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.67,56.28,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.03,61.35,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,12,53.33,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.27,56.92,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.17,53.15,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11,56.63,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.03,59.67,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,9.17,52.84,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,11.03,60.23,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
qab,10.53,53.48,2240,N,Y,0,Y,Y,N,N,Y,Y,N,11-04,10.4,57.4,3.325714286
