"","X","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"8824",62,"mcm","uab",11,3,"2021-11-18",66,11.12,68.01
"8825",63,"ncm","uab",11,3,"2021-11-18",67,9.41,66.02
"8826",64,"ocm","uab",11,3,"2021-11-18",68,11.52,65.94
"8827",65,"pcm","uab",11,3,"2021-11-18",69,10.08,65.85
"8828",66,"qcm","uab",11,3,"2021-11-18",70,11,69.12
"8829",67,"rcm","uab",11,3,"2021-11-18",71,9.3,66.09
"8830",68,"scm","uab",11,3,"2021-11-18",72,12.17,65.21
"8831",69,"tcm","uab",11,3,"2021-11-18",73,9.39,65.55
"8832",70,"ucm","uab",11,3,"2021-11-18",74,11.13,65.04
"8833",71,"vcm","uab",11,3,"2021-11-18",75,9.08,68.23
"8834",72,"wcm","uab",11,3,"2021-11-18",76,12.5,63.89
"8835",73,"xcm","uab",11,3,"2021-11-18",77,9.08,67.33
"8836",74,"ycm","uab",11,3,"2021-11-18",78,11.19,65.49
"8837",75,"zcm","uab",11,3,"2021-11-18",79,9.62,70.78
"8838",76,"adm","uab",11,3,"2021-11-18",80,12.99,66.11
"8839",77,"bdm","uab",11,3,"2021-11-18",81,9.72,62.24
"8840",78,"cdm","uab",11,3,"2021-11-18",82,12.17,67.95
"8841",79,"ddm","uab",11,3,"2021-11-18",83,9.37,64.09
"8842",80,"edm","uab",11,3,"2021-11-18",84,11.86,66
"8843",81,"fdm","uab",11,3,"2021-11-18",85,8.69,66.7
"8844",82,"gdm","uab",11,3,"2021-11-18",86,11.59,63.14
"8845",83,"hdm","uab",11,3,"2021-11-18",87,8.59,67.53
"8846",84,"idm","uab",11,3,"2021-11-18",88,11.86,62.33
"8847",85,"jdm","uab",11,3,"2021-11-18",89,9.63,65.53
"8848",86,"kdm","uab",11,3,"2021-11-18",90,11.5,67.48
"8849",87,"ldm","uab",11,3,"2021-11-18",91,9.21,68.02
"8850",88,"mdm","uab",11,3,"2021-11-18",92,10.94,61.44
"8851",89,"ndm","uab",11,3,"2021-11-18",93,9.5,64.28
"8852",90,"odm","uab",11,3,"2021-11-18",94,9.21,64.78
"8853",91,"pdm","uab",11,3,"2021-11-18",95,8.91,66.18
"8854",92,"qdm","uab",11,3,"2021-11-18",96,12.84,68.34
"8855",93,"rdm","uab",11,3,"2021-11-18",97,9.77,70.74
"8856",94,"sdm","uab",11,3,"2021-11-18",98,11.3,65.08
"8857",95,"tdm","uab",11,3,"2021-11-18",99,9.22,69.02
"8858",96,"udm","uab",11,3,"2021-11-18",100,12.62,69.48
"8859",1,"vdm","uab",11,4,"2021-11-25",1,10.79,69.83
"8860",2,"wdm","uab",11,4,"2021-11-25",2,11.1,71.65
"8861",3,"xdm","uab",11,4,"2021-11-25",3,11.46,65.24
"8862",4,"ydm","uab",11,4,"2021-11-25",4,13.31,69.45
"8863",5,"zdm","uab",11,4,"2021-11-25",6,11.48,64.58
"8864",6,"aem","uab",11,4,"2021-11-25",8,12.2,69.29
"8865",7,"bem","uab",11,4,"2021-11-25",9,11.02,63.3
"8866",8,"cem","uab",11,4,"2021-11-25",10,12.91,63.83
"8867",9,"dem","uab",11,4,"2021-11-25",11,10.39,64.72
"8868",10,"eem","uab",11,4,"2021-11-25",12,12.92,60.81
"8869",11,"fem","uab",11,4,"2021-11-25",13,10.38,65.08
"8870",12,"gem","uab",11,4,"2021-11-25",14,12.52,68.54
"8871",13,"hem","uab",11,4,"2021-11-25",15,10.68,63.48
"8872",14,"iem","uab",11,4,"2021-11-25",16,12.7,65.78
"8873",15,"jem","uab",11,4,"2021-11-25",18,12.01,64.08
"8874",16,"kem","uab",11,4,"2021-11-25",19,10.4,67.73
"8875",17,"lem","uab",11,4,"2021-11-25",20,11.34,72.37
"8876",18,"mem","uab",11,4,"2021-11-25",21,9.37,64.85
"8877",19,"nem","uab",11,4,"2021-11-25",22,10.5,66.35
"8878",20,"oem","uab",11,4,"2021-11-25",23,10.23,66.72
"8879",21,"pem","uab",11,4,"2021-11-25",25,10.18,67.73
"8880",22,"qem","uab",11,4,"2021-11-25",26,11.62,66.52
"8881",23,"rem","uab",11,4,"2021-11-25",27,9.53,67.97
"8882",24,"sem","uab",11,4,"2021-11-25",28,10.06,69.4
"8883",25,"tem","uab",11,4,"2021-11-25",29,10.1,66.45
"8884",26,"uem","uab",11,4,"2021-11-25",30,11.31,67.94
"8885",27,"vem","uab",11,4,"2021-11-25",31,10.19,66.26
"8886",28,"wem","uab",11,4,"2021-11-25",32,11.53,68.58
"8887",29,"xem","uab",11,4,"2021-11-25",33,10.19,67.83
"8888",30,"yem","uab",11,4,"2021-11-25",37,9.91,70.26
"8889",31,"zem","uab",11,4,"2021-11-25",39,10.57,64.34
"8890",32,"afm","uab",11,4,"2021-11-25",40,11.03,66.43
"8891",33,"bfm","uab",11,4,"2021-11-25",41,10.38,67.96
"8892",34,"cfm","uab",11,4,"2021-11-25",42,11.19,68.77
"8893",35,"dfm","uab",11,4,"2021-11-25",43,10.3,62.72
"8894",36,"efm","uab",11,4,"2021-11-25",44,11.31,66.71
"8895",37,"ffm","uab",11,4,"2021-11-25",45,10.56,66.19
"8896",38,"gfm","uab",11,4,"2021-11-25",46,11.74,62.39
"8897",39,"hfm","uab",11,4,"2021-11-25",47,9.58,68.78
"8898",40,"ifm","uab",11,4,"2021-11-25",49,10.49,68.34
"8899",41,"jfm","uab",11,4,"2021-11-25",51,10.58,71.38
"8900",42,"kfm","uab",11,4,"2021-11-25",52,11.86,69.36
"8901",43,"lfm","uab",11,4,"2021-11-25",53,10.66,68.26
"8902",44,"mfm","uab",11,4,"2021-11-25",54,10.86,62.51
"8903",45,"nfm","uab",11,4,"2021-11-25",55,10.38,68.4
"8904",46,"ofm","uab",11,4,"2021-11-25",56,11.3,62.87
"8905",47,"pfm","uab",11,4,"2021-11-25",57,9.54,68.95
"8906",48,"qfm","uab",11,4,"2021-11-25",58,12.11,67.4
"8907",49,"rfm","uab",11,4,"2021-11-25",59,9.51,61.83
"8908",50,"sfm","uab",11,4,"2021-11-25",60,10.57,66.46
"8909",51,"tfm","uab",11,4,"2021-11-25",61,10.37,68.22
"8910",52,"ufm","uab",11,4,"2021-11-25",62,11.08,63.26
"8911",53,"vfm","uab",11,4,"2021-11-25",63,9.96,65.44
"8912",54,"wfm","uab",11,4,"2021-11-25",64,12.63,61.72
"8913",55,"xfm","uab",11,4,"2021-11-25",65,10.66,65.82
"8914",56,"yfm","uab",11,4,"2021-11-25",66,11.53,65.41
"8915",57,"zfm","uab",11,4,"2021-11-25",67,10.46,64.91
"8916",58,"agm","uab",11,4,"2021-11-25",68,11.92,66.12
"8917",59,"bgm","uab",11,4,"2021-11-25",69,10.28,64.26
"8918",60,"cgm","uab",11,4,"2021-11-25",70,11.79,66.44
"8919",61,"dgm","uab",11,4,"2021-11-25",71,9.73,66.31
"8920",62,"egm","uab",11,4,"2021-11-25",73,10.17,66.05
"8921",63,"fgm","uab",11,4,"2021-11-25",74,11.9,66.62
"8922",64,"ggm","uab",11,4,"2021-11-25",75,10.3,65.66
"8923",65,"hgm","uab",11,4,"2021-11-25",76,12.08,65.96
"8924",66,"igm","uab",11,4,"2021-11-25",77,9.18,63.82
"8925",67,"jgm","uab",11,4,"2021-11-25",78,9.9,65.26
"8926",68,"kgm","uab",11,4,"2021-11-25",79,9.87,65.06
"8927",69,"lgm","uab",11,4,"2021-11-25",80,12.42,67.59
"8928",70,"mgm","uab",11,4,"2021-11-25",81,10.12,67.41
"8929",71,"ngm","uab",11,4,"2021-11-25",82,11.43,68.16
"8930",72,"ogm","uab",11,4,"2021-11-25",83,9.37,67
"8931",73,"pgm","uab",11,4,"2021-11-25",84,10.83,68.39
"8932",74,"qgm","uab",11,4,"2021-11-25",85,9.67,64.01
"8933",75,"rgm","uab",11,4,"2021-11-25",86,10.73,63.51
"8934",76,"sgm","uab",11,4,"2021-11-25",87,9.07,68.39
"8935",77,"tgm","uab",11,4,"2021-11-25",88,11.01,68.88
"8936",78,"ugm","uab",11,4,"2021-11-25",89,9.71,65.8
"8937",79,"vgm","uab",11,4,"2021-11-25",90,11.91,65.31
"8938",80,"wgm","uab",11,4,"2021-11-25",91,11.82,64.4
"8939",81,"xgm","uab",11,4,"2021-11-25",93,11.04,67.22
"8940",82,"ygm","uab",11,4,"2021-11-25",94,11.56,68.21
"8941",83,"zgm","uab",11,4,"2021-11-25",95,9.69,69.44
"8942",84,"ahm","uab",11,4,"2021-11-25",96,11.73,61.3
"8943",85,"bhm","uab",11,4,"2021-11-25",97,10.76,68.41
"8944",86,"chm","uab",11,4,"2021-11-25",98,11.83,71.34
"8945",87,"dhm","uab",11,4,"2021-11-25",99,11.01,67.9
"8946",88,"ehm","uab",11,4,"2021-11-25",100,11.72,65.56
"8947",1,"ian","wab",11,1,"2021-11-05",1,10.06,54.51
"8948",2,"jan","wab",11,1,"2021-11-05",2,11.6,54.74
"8949",3,"kan","wab",11,1,"2021-11-05",3,10.49,54.04
"8950",4,"lan","wab",11,1,"2021-11-05",4,10.7,55.49
"8951",5,"man","wab",11,1,"2021-11-05",5,10.31,55.9
"8952",6,"nan","wab",11,1,"2021-11-05",6,11.46,52.25
"8953",7,"oan","wab",11,1,"2021-11-05",7,11.87,57.14
"8954",8,"pan","wab",11,1,"2021-11-05",8,11.67,56.36
"8955",9,"qan","wab",11,1,"2021-11-05",9,10.88,55.88
"8956",10,"ran","wab",11,1,"2021-11-05",10,10.86,56.73
"8957",11,"san","wab",11,1,"2021-11-05",11,10.68,55.45
"8958",12,"tan","wab",11,1,"2021-11-05",12,12.88,54.19
"8959",13,"uan","wab",11,1,"2021-11-05",13,11.38,58.03
"8960",14,"van","wab",11,1,"2021-11-05",14,11.54,55.69
"8961",15,"wan","wab",11,1,"2021-11-05",15,9.56,55.57
"8962",16,"xan","wab",11,1,"2021-11-05",16,10.81,57.23
"8963",17,"yan","wab",11,1,"2021-11-05",17,9.76,54.63
"8964",18,"zan","wab",11,1,"2021-11-05",18,11.71,54.73
"8965",19,"abn","wab",11,1,"2021-11-05",19,10.81,56.98
"8966",20,"bbn","wab",11,1,"2021-11-05",20,11.59,56.69
"8967",21,"cbn","wab",11,1,"2021-11-05",21,12,51.78
"8968",22,"dbn","wab",11,1,"2021-11-05",22,11.89,54.96
"8969",23,"ebn","wab",11,1,"2021-11-05",23,11.43,58.22
"8970",24,"fbn","wab",11,1,"2021-11-05",24,12.09,54.86
"8971",25,"gbn","wab",11,1,"2021-11-05",25,10.52,53.61
"8972",26,"hbn","wab",11,1,"2021-11-05",26,11.5,54.66
"8973",27,"ibn","wab",11,1,"2021-11-05",27,10.52,55.7
"8974",28,"jbn","wab",11,1,"2021-11-05",28,11.89,54.38
"8975",29,"kbn","wab",11,1,"2021-11-05",29,11.46,57.53
"8976",30,"lbn","wab",11,1,"2021-11-05",30,10.41,52.08
"8977",31,"mbn","wab",11,1,"2021-11-05",31,10.92,56.25
"8978",32,"nbn","wab",11,1,"2021-11-05",32,10.87,55.96
"8979",33,"obn","wab",11,1,"2021-11-05",33,10.36,56.18
"8980",34,"pbn","wab",11,1,"2021-11-05",34,11.73,56.37
"8981",35,"qbn","wab",11,1,"2021-11-05",35,11.68,53.97
"8982",36,"rbn","wab",11,1,"2021-11-05",36,11.59,53.55
"8983",37,"sbn","wab",11,1,"2021-11-05",37,10.69,56.73
"8984",38,"tbn","wab",11,1,"2021-11-05",38,12.27,53.98
"8985",39,"ubn","wab",11,1,"2021-11-05",39,12.18,54.3
"8986",40,"vbn","wab",11,1,"2021-11-05",40,10.66,53.98
"8987",41,"wbn","wab",11,1,"2021-11-05",41,11.58,54.3
"8988",42,"xbn","wab",11,1,"2021-11-05",42,10.87,55
"8989",43,"ybn","wab",11,1,"2021-11-05",43,11.17,56.13
"8990",44,"zbn","wab",11,1,"2021-11-05",44,10.49,55.76
"8991",45,"acn","wab",11,1,"2021-11-05",45,11.14,55.79
"8992",46,"bcn","wab",11,1,"2021-11-05",46,10.86,53.9
"8993",47,"ccn","wab",11,1,"2021-11-05",47,10.33,56.05
"8994",48,"dcn","wab",11,1,"2021-11-05",48,10.92,55.44
"8995",49,"ecn","wab",11,1,"2021-11-05",49,10.29,59.71
"8996",50,"fcn","wab",11,1,"2021-11-05",50,11.74,54.48
"8997",51,"gcn","wab",11,1,"2021-11-05",51,11.1,55.12
"8998",52,"hcn","wab",11,1,"2021-11-05",52,10.34,55.34
"8999",53,"icn","wab",11,1,"2021-11-05",53,10.2,52.42
"9000",54,"jcn","wab",11,1,"2021-11-05",54,12.16,57.79
"9001",55,"kcn","wab",11,1,"2021-11-05",55,11.22,57.03
"9002",56,"lcn","wab",11,1,"2021-11-05",56,11.5,57.39
"9003",57,"mcn","wab",11,1,"2021-11-05",57,10.32,52.39
"9004",58,"ncn","wab",11,1,"2021-11-05",58,11.36,52.38
"9005",59,"ocn","wab",11,1,"2021-11-05",59,10.83,57.39
"9006",60,"pcn","wab",11,1,"2021-11-05",60,11.2,55.77
"9007",61,"qcn","wab",11,1,"2021-11-05",61,10.16,55.11
"9008",62,"rcn","wab",11,1,"2021-11-05",62,11.34,52.94
"9009",63,"scn","wab",11,1,"2021-11-05",63,11.2,56.08
"9010",64,"tcn","wab",11,1,"2021-11-05",64,12.04,56.75
"9011",65,"ucn","wab",11,1,"2021-11-05",65,9.38,54.37
"9012",66,"vcn","wab",11,1,"2021-11-05",66,11.53,55.1
"9013",67,"wcn","wab",11,1,"2021-11-05",67,11.62,58.11
"9014",68,"xcn","wab",11,1,"2021-11-05",68,11.4,53.65
"9015",69,"ycn","wab",11,1,"2021-11-05",69,11,58.57
"9016",70,"zcn","wab",11,1,"2021-11-05",70,11.22,56.68
"9017",71,"adn","wab",11,1,"2021-11-05",71,10.99,53.11
"9018",72,"bdn","wab",11,1,"2021-11-05",72,10.9,55.37
"9019",73,"cdn","wab",11,1,"2021-11-05",73,10.92,55.28
"9020",74,"ddn","wab",11,1,"2021-11-05",74,10.5,55.06
"9021",75,"edn","wab",11,1,"2021-11-05",75,10.96,52.64
"9022",76,"fdn","wab",11,1,"2021-11-05",76,11.01,53.86
"9023",77,"gdn","wab",11,1,"2021-11-05",77,11.06,55.57
"9024",78,"hdn","wab",11,1,"2021-11-05",78,11.43,54.63
"9025",79,"idn","wab",11,1,"2021-11-05",79,10.54,55.14
"9026",80,"jdn","wab",11,1,"2021-11-05",80,11.2,53.85
"9027",81,"kdn","wab",11,1,"2021-11-05",81,11.18,58.58
"9028",82,"ldn","wab",11,1,"2021-11-05",82,11.43,55.05
"9029",83,"mdn","wab",11,1,"2021-11-05",83,10.3,53.5
"9030",84,"ndn","wab",11,1,"2021-11-05",84,10.72,55
"9031",85,"odn","wab",11,1,"2021-11-05",85,9.92,57.81
"9032",86,"pdn","wab",11,1,"2021-11-05",86,11.2,55.5
"9033",87,"qdn","wab",11,1,"2021-11-05",87,10.99,54.46
"9034",88,"rdn","wab",11,1,"2021-11-05",88,11.44,57.52
"9035",89,"sdn","wab",11,1,"2021-11-05",89,10.7,50.88
"9036",90,"tdn","wab",11,1,"2021-11-05",90,12.72,54.89
"9037",91,"udn","wab",11,1,"2021-11-05",91,11.26,55.35
"9038",92,"vdn","wab",11,1,"2021-11-05",92,11.26,57.21
"9039",93,"wdn","wab",11,1,"2021-11-05",93,9.97,57.28
"9040",94,"xdn","wab",11,1,"2021-11-05",94,11.32,56.94
"9041",95,"ydn","wab",11,1,"2021-11-05",95,12.5,57.21
"9042",96,"zdn","wab",11,1,"2021-11-05",96,12.81,52.38
"9043",97,"aen","wab",11,1,"2021-11-05",97,11.26,56.33
"9044",98,"ben","wab",11,1,"2021-11-05",98,10.62,52.08
"9045",99,"cen","wab",11,1,"2021-11-05",99,11.22,54.54
"9046",100,"den","wab",11,1,"2021-11-05",100,10.99,54.14
"9047",1,"een","wab",11,3,"2021-11-16",1,11.21,53.49
"9048",2,"fen","wab",11,3,"2021-11-16",2,12.32,53.38
"9049",3,"gen","wab",11,3,"2021-11-16",3,11.03,50.61
"9050",4,"hen","wab",11,3,"2021-11-16",4,10.77,56.07
"9051",5,"ien","wab",11,3,"2021-11-16",5,10.73,51.31
"9052",6,"jen","wab",11,3,"2021-11-16",6,11.08,58.94
"9053",7,"ken","wab",11,3,"2021-11-16",7,12.18,55.9
"9054",8,"len","wab",11,3,"2021-11-16",8,11.99,54.24
"9055",9,"men","wab",11,3,"2021-11-16",9,10.87,51.94
"9056",10,"nen","wab",11,3,"2021-11-16",10,10.27,56.3
"9057",11,"oen","wab",11,3,"2021-11-16",11,11.71,50.62
"9058",12,"pen","wab",11,3,"2021-11-16",12,12.1,55.92
"9059",13,"qen","wab",11,3,"2021-11-16",13,11.56,54.68
"9060",14,"ren","wab",11,3,"2021-11-16",14,10.4,52.36
"9061",15,"sen","wab",11,3,"2021-11-16",15,10.02,55.59
"9062",16,"ten","wab",11,3,"2021-11-16",16,10.33,57.2
"9063",17,"uen","wab",11,3,"2021-11-16",17,10.49,52.67
"9064",18,"ven","wab",11,3,"2021-11-16",18,11.43,53.98
"9065",19,"wen","wab",11,3,"2021-11-16",19,11.64,56.2
"9066",20,"xen","wab",11,3,"2021-11-16",20,11.46,54.84
"9067",21,"yen","wab",11,3,"2021-11-16",21,12.49,54.53
"9068",22,"zen","wab",11,3,"2021-11-16",22,11.81,54.64
"9069",23,"afn","wab",11,3,"2021-11-16",23,11.36,56.03
"9070",24,"bfn","wab",11,3,"2021-11-16",24,12.09,53.98
"9071",25,"cfn","wab",11,3,"2021-11-16",25,10.74,54.44
"9072",26,"dfn","wab",11,3,"2021-11-16",26,10.76,51.64
"9073",27,"efn","wab",11,3,"2021-11-16",27,11.28,56.38
"9074",28,"ffn","wab",11,3,"2021-11-16",28,11.22,55.56
"9075",29,"gfn","wab",11,3,"2021-11-16",29,12.17,54.26
"9076",30,"hfn","wab",11,3,"2021-11-16",30,10.98,51.12
"9077",31,"ifn","wab",11,3,"2021-11-16",31,11.3,57.18
"9078",32,"jfn","wab",11,3,"2021-11-16",32,10.83,54.34
"9079",33,"kfn","wab",11,3,"2021-11-16",33,10.84,54.59
"9080",34,"lfn","wab",11,3,"2021-11-16",34,11.82,53.3
"9081",35,"mfn","wab",11,3,"2021-11-16",35,12.28,51.33
"9082",36,"nfn","wab",11,3,"2021-11-16",36,11.02,57.48
"9083",37,"ofn","wab",11,3,"2021-11-16",37,11.46,53.37
"9084",38,"pfn","wab",11,3,"2021-11-16",38,11.9,55.58
"9085",39,"qfn","wab",11,3,"2021-11-16",39,12.5,52.17
"9086",40,"rfn","wab",11,3,"2021-11-16",40,10.63,52.43
"9087",41,"sfn","wab",11,3,"2021-11-16",41,11.74,55.43
"9088",42,"tfn","wab",11,3,"2021-11-16",42,11.14,57.14
"9089",43,"ufn","wab",11,3,"2021-11-16",43,11.33,50.1
"9090",44,"vfn","wab",11,3,"2021-11-16",44,10.74,53.45
"9091",45,"wfn","wab",11,3,"2021-11-16",45,11.76,53.72
"9092",46,"xfn","wab",11,3,"2021-11-16",46,11.22,53.37
"9093",47,"yfn","wab",11,3,"2021-11-16",47,11.17,50.8
"9094",48,"zfn","wab",11,3,"2021-11-16",48,11.26,55.3
"9095",49,"agn","wab",11,3,"2021-11-16",49,10.92,52.02
"9096",50,"bgn","wab",11,3,"2021-11-16",50,11.31,52.97
"9097",51,"cgn","wab",11,3,"2021-11-16",51,11.32,56.29
"9098",52,"dgn","wab",11,3,"2021-11-16",52,10.93,51.69
"9099",53,"egn","wab",11,3,"2021-11-16",53,10.62,52.23
"9100",54,"fgn","wab",11,3,"2021-11-16",54,12.16,53.14
"9101",55,"ggn","wab",11,3,"2021-11-16",55,11.56,52
"9102",56,"hgn","wab",11,3,"2021-11-16",56,11.44,54.21
"9103",57,"ign","wab",11,3,"2021-11-16",57,11.28,54.77
"9104",58,"jgn","wab",11,3,"2021-11-16",58,12.27,52.17
"9105",59,"kgn","wab",11,3,"2021-11-16",59,11.21,55.03
"9106",60,"lgn","wab",11,3,"2021-11-16",60,11.07,57.36
"9107",61,"mgn","wab",11,3,"2021-11-16",61,10.38,52.1
"9108",62,"ngn","wab",11,3,"2021-11-16",62,11.6,54.03
"9109",63,"ogn","wab",11,3,"2021-11-16",63,11.69,56.61
"9110",64,"pgn","wab",11,3,"2021-11-16",64,11.74,53.09
"9111",65,"qgn","wab",11,3,"2021-11-16",65,10.12,51.42
"9112",66,"rgn","wab",11,3,"2021-11-16",66,11.94,53.95
"9113",67,"sgn","wab",11,3,"2021-11-16",67,12.29,55.56
"9114",68,"tgn","wab",11,3,"2021-11-16",68,11.23,53.56
"9115",69,"ugn","wab",11,3,"2021-11-16",69,11.29,54.1
"9116",70,"vgn","wab",11,3,"2021-11-16",70,11.37,50.49
"9117",71,"wgn","wab",11,3,"2021-11-16",71,11.53,57.09
"9118",72,"xgn","wab",11,3,"2021-11-16",72,11.11,52.47
"9119",73,"ygn","wab",11,3,"2021-11-16",73,12.04,56.48
"9120",74,"zgn","wab",11,3,"2021-11-16",74,10.66,50.88
"9121",75,"ahn","wab",11,3,"2021-11-16",75,11.53,53.88
"9122",76,"bhn","wab",11,3,"2021-11-16",76,10.51,53.42
"9123",77,"chn","wab",11,3,"2021-11-16",77,11.42,53.44
"9124",78,"dhn","wab",11,3,"2021-11-16",78,11.91,54.26
"9125",79,"ehn","wab",11,3,"2021-11-16",79,11.29,57.48
"9126",80,"fhn","wab",11,3,"2021-11-16",80,11.47,56.55
"9127",81,"ghn","wab",11,3,"2021-11-16",81,11.24,55.45
"9128",82,"hhn","wab",11,3,"2021-11-16",82,10.83,56.13
"9129",83,"ihn","wab",11,3,"2021-11-16",83,11.18,56.19
"9130",84,"jhn","wab",11,3,"2021-11-16",84,11.07,53.28
"9131",85,"khn","wab",11,3,"2021-11-16",85,10.42,55.62
"9132",86,"lhn","wab",11,3,"2021-11-16",86,11.63,56.43
"9133",87,"mhn","wab",11,3,"2021-11-16",87,11.39,54.97
"9134",88,"nhn","wab",11,3,"2021-11-16",88,11.73,55.11
"9135",89,"ohn","wab",11,3,"2021-11-16",89,11.39,55.57
"9136",90,"phn","wab",11,3,"2021-11-16",90,12.3,53.52
"9137",91,"qhn","wab",11,3,"2021-11-16",91,11.81,53.74
"9138",92,"rhn","wab",11,3,"2021-11-16",92,11.26,55.76
"9139",93,"shn","wab",11,3,"2021-11-16",93,10.74,54.83
"9140",94,"thn","wab",11,3,"2021-11-16",94,11.28,52.23
"9141",95,"uhn","wab",11,3,"2021-11-16",95,14.16,52.49
"9142",96,"vhn","wab",11,3,"2021-11-16",96,13.07,51.57
"9143",97,"whn","wab",11,3,"2021-11-16",97,11.3,55.86
"9144",98,"xhn","wab",11,3,"2021-11-16",98,10.71,56.57
"9145",99,"yhn","wab",11,3,"2021-11-16",99,12.02,53.26
"9146",100,"zhn","wab",11,3,"2021-11-16",100,11.7,51.86
"9147",1,"ain","wab",11,4,"2021-11-23",1,12.61,59.51
"9148",2,"bin","wab",11,4,"2021-11-23",2,12.7,56.8
"9149",3,"cin","wab",11,4,"2021-11-23",3,11.52,61.09
"9150",4,"din","wab",11,4,"2021-11-23",4,12,59.82
"9151",5,"ein","wab",11,4,"2021-11-23",5,11.22,63.2
"9152",6,"fin","wab",11,4,"2021-11-23",6,12.56,60.05
"9153",7,"gin","wab",11,4,"2021-11-23",7,12.37,61.23
"9154",8,"hin","wab",11,4,"2021-11-23",8,13.19,56.21
"9155",9,"iin","wab",11,4,"2021-11-23",9,11.27,54.49
"9156",10,"jin","wab",11,4,"2021-11-23",10,11.69,60.15
"9157",11,"kin","wab",11,4,"2021-11-23",11,13.3,56.2
"9158",12,"lin","wab",11,4,"2021-11-23",12,13.78,58.86
"9159",13,"min","wab",11,4,"2021-11-23",13,12.52,57.39
"9160",14,"nin","wab",11,4,"2021-11-23",14,12.67,56.89
"9161",15,"oin","wab",11,4,"2021-11-23",15,11.23,55.3
"9162",16,"pin","wab",11,4,"2021-11-23",16,11.51,54.85
"9163",17,"qin","wab",11,4,"2021-11-23",17,10.82,56.87
"9164",18,"rin","wab",11,4,"2021-11-23",18,12.71,57.9
"9165",19,"sin","wab",11,4,"2021-11-23",19,13.14,60.69
"9166",20,"tin","wab",11,4,"2021-11-23",20,12.52,54.09
"9167",21,"uin","wab",11,4,"2021-11-23",21,13.16,53.43
"9168",22,"vin","wab",11,4,"2021-11-23",22,13.17,55.1
"9169",23,"win","wab",11,4,"2021-11-23",23,12.08,55.01
"9170",24,"xin","wab",11,4,"2021-11-23",24,13.62,60.53
"9171",25,"yin","wab",11,4,"2021-11-23",25,11.54,56.11
"9172",26,"zin","wab",11,4,"2021-11-23",26,12.48,59.44
"9173",27,"ajn","wab",11,4,"2021-11-23",27,12.71,59.14
"9174",28,"bjn","wab",11,4,"2021-11-23",28,12.5,57.19
"9175",29,"cjn","wab",11,4,"2021-11-23",29,12.5,59.28
"9176",30,"djn","wab",11,4,"2021-11-23",30,12.03,56.43
"9177",31,"ejn","wab",11,4,"2021-11-23",31,12.73,59.75
"9178",32,"fjn","wab",11,4,"2021-11-23",32,12.41,57.38
"9179",33,"gjn","wab",11,4,"2021-11-23",33,10.83,57.21
"9180",34,"hjn","wab",11,4,"2021-11-23",34,12.97,55.86
"9181",35,"ijn","wab",11,4,"2021-11-23",35,12.62,57.01
"9182",36,"jjn","wab",11,4,"2021-11-23",36,12.54,56.95
"9183",37,"kjn","wab",11,4,"2021-11-23",37,11.64,55.57
"9184",38,"ljn","wab",11,4,"2021-11-23",38,12.77,58.09
"9185",39,"mjn","wab",11,4,"2021-11-23",39,13.4,60.53
"9186",40,"njn","wab",11,4,"2021-11-23",40,11.74,61.35
"9187",41,"ojn","wab",11,4,"2021-11-23",41,12.21,58.06
"9188",42,"pjn","wab",11,4,"2021-11-23",42,11.81,60.57
"9189",43,"qjn","wab",11,4,"2021-11-23",43,12.14,58.39
"9190",44,"rjn","wab",11,4,"2021-11-23",44,12.57,56.31
"9191",45,"sjn","wab",11,4,"2021-11-23",45,12.37,56.66
"9192",46,"tjn","wab",11,4,"2021-11-23",46,11.87,56.73
"9193",47,"ujn","wab",11,4,"2021-11-23",47,11.19,57.34
"9194",48,"vjn","wab",11,4,"2021-11-23",48,12.19,59.75
"9195",49,"wjn","wab",11,4,"2021-11-23",49,11.07,60.78
"9196",50,"xjn","wab",11,4,"2021-11-23",50,12.5,58.23
"9197",51,"yjn","wab",11,4,"2021-11-23",51,12.13,62.64
"9198",52,"zjn","wab",11,4,"2021-11-23",52,11.8,59.34
"9199",53,"akn","wab",11,4,"2021-11-23",53,11.08,57.59
"9200",54,"bkn","wab",11,4,"2021-11-23",54,13.38,57.37
"9201",55,"ckn","wab",11,4,"2021-11-23",55,11.5,57.14
"9202",56,"dkn","wab",11,4,"2021-11-23",56,13.04,53.36
"9203",57,"ekn","wab",11,4,"2021-11-23",57,11.74,56.95
"9204",58,"fkn","wab",11,4,"2021-11-23",58,12.98,59.11
"9205",59,"gkn","wab",11,4,"2021-11-23",59,11.46,58.61
"9206",60,"hkn","wab",11,4,"2021-11-23",60,12.42,59.35
"9207",61,"ikn","wab",11,4,"2021-11-23",61,11.12,59.1
"9208",62,"jkn","wab",11,4,"2021-11-23",62,12.28,59.51
"9209",63,"kkn","wab",11,4,"2021-11-23",63,12.42,60.93
"9210",64,"lkn","wab",11,4,"2021-11-23",64,12.64,63
"9211",65,"mkn","wab",11,4,"2021-11-23",65,10.27,63.1
"9212",66,"nkn","wab",11,4,"2021-11-23",66,12.8,59.52
"9213",67,"okn","wab",11,4,"2021-11-23",67,12.61,58.36
"9214",68,"pkn","wab",11,4,"2021-11-23",68,12.44,53.83
"9215",69,"qkn","wab",11,4,"2021-11-23",69,11.9,59.26
