citrus_id,farm_id,month,week,research_day,tag,brix,size
rdm,uab,11,3,2021.11.18,97,9.77,70.74
sdm,uab,11,3,2021.11.18,98,11.3,65.08
tdm,uab,11,3,2021.11.18,99,9.22,69.02
udm,uab,11,3,2021.11.18,100,12.62,69.48
vdm,uab,11,4,2021.11.25,1,10.79,69.83
wdm,uab,11,4,2021.11.25,2,11.1,71.65
xdm,uab,11,4,2021.11.25,3,11.46,65.24
ydm,uab,11,4,2021.11.25,4,13.31,69.45
zdm,uab,11,4,2021.11.25,6,11.48,64.58
aem,uab,11,4,2021.11.25,8,12.2,69.29
bem,uab,11,4,2021.11.25,9,11.02,63.3
cem,uab,11,4,2021.11.25,10,12.91,63.83
dem,uab,11,4,2021.11.25,11,10.39,64.72
eem,uab,11,4,2021.11.25,12,12.92,60.81
fem,uab,11,4,2021.11.25,13,10.38,65.08
gem,uab,11,4,2021.11.25,14,12.52,68.54
hem,uab,11,4,2021.11.25,15,10.68,63.48
iem,uab,11,4,2021.11.25,16,12.7,65.78
jem,uab,11,4,2021.11.25,18,12.01,64.08
kem,uab,11,4,2021.11.25,19,10.4,67.73
lem,uab,11,4,2021.11.25,20,11.34,72.37
mem,uab,11,4,2021.11.25,21,9.37,64.85
nem,uab,11,4,2021.11.25,22,10.5,66.35
oem,uab,11,4,2021.11.25,23,10.23,66.72
pem,uab,11,4,2021.11.25,25,10.18,67.73
qem,uab,11,4,2021.11.25,26,11.62,66.52
rem,uab,11,4,2021.11.25,27,9.53,67.97
sem,uab,11,4,2021.11.25,28,10.06,69.4
tem,uab,11,4,2021.11.25,29,10.1,66.45
uem,uab,11,4,2021.11.25,30,11.31,67.94
vem,uab,11,4,2021.11.25,31,10.19,66.26
wem,uab,11,4,2021.11.25,32,11.53,68.58
xem,uab,11,4,2021.11.25,33,10.19,67.83
yem,uab,11,4,2021.11.25,37,9.91,70.26
zem,uab,11,4,2021.11.25,39,10.57,64.34
afm,uab,11,4,2021.11.25,40,11.03,66.43
bfm,uab,11,4,2021.11.25,41,10.38,67.96
cfm,uab,11,4,2021.11.25,42,11.19,68.77
dfm,uab,11,4,2021.11.25,43,10.3,62.72
efm,uab,11,4,2021.11.25,44,11.31,66.71
ffm,uab,11,4,2021.11.25,45,10.56,66.19
gfm,uab,11,4,2021.11.25,46,11.74,62.39
hfm,uab,11,4,2021.11.25,47,9.58,68.78
ifm,uab,11,4,2021.11.25,49,10.49,68.34
jfm,uab,11,4,2021.11.25,51,10.58,71.38
kfm,uab,11,4,2021.11.25,52,11.86,69.36
lfm,uab,11,4,2021.11.25,53,10.66,68.26
mfm,uab,11,4,2021.11.25,54,10.86,62.51
nfm,uab,11,4,2021.11.25,55,10.38,68.4
ofm,uab,11,4,2021.11.25,56,11.3,62.87
pfm,uab,11,4,2021.11.25,57,9.54,68.95
qfm,uab,11,4,2021.11.25,58,12.11,67.4
rfm,uab,11,4,2021.11.25,59,9.51,61.83
sfm,uab,11,4,2021.11.25,60,10.57,66.46
tfm,uab,11,4,2021.11.25,61,10.37,68.22
ufm,uab,11,4,2021.11.25,62,11.08,63.26
vfm,uab,11,4,2021.11.25,63,9.96,65.44
wfm,uab,11,4,2021.11.25,64,12.63,61.72
xfm,uab,11,4,2021.11.25,65,10.66,65.82
yfm,uab,11,4,2021.11.25,66,11.53,65.41
zfm,uab,11,4,2021.11.25,67,10.46,64.91
agm,uab,11,4,2021.11.25,68,11.92,66.12
bgm,uab,11,4,2021.11.25,69,10.28,64.26
cgm,uab,11,4,2021.11.25,70,11.79,66.44
dgm,uab,11,4,2021.11.25,71,9.73,66.31
egm,uab,11,4,2021.11.25,73,10.17,66.05
fgm,uab,11,4,2021.11.25,74,11.9,66.62
ggm,uab,11,4,2021.11.25,75,10.3,65.66
hgm,uab,11,4,2021.11.25,76,12.08,65.96
igm,uab,11,4,2021.11.25,77,9.18,63.82
jgm,uab,11,4,2021.11.25,78,9.9,65.26
kgm,uab,11,4,2021.11.25,79,9.87,65.06
lgm,uab,11,4,2021.11.25,80,12.42,67.59
mgm,uab,11,4,2021.11.25,81,10.12,67.41
ngm,uab,11,4,2021.11.25,82,11.43,68.16
ogm,uab,11,4,2021.11.25,83,9.37,67
pgm,uab,11,4,2021.11.25,84,10.83,68.39
qgm,uab,11,4,2021.11.25,85,9.67,64.01
rgm,uab,11,4,2021.11.25,86,10.73,63.51
sgm,uab,11,4,2021.11.25,87,9.07,68.39
tgm,uab,11,4,2021.11.25,88,11.01,68.88
ugm,uab,11,4,2021.11.25,89,9.71,65.8
vgm,uab,11,4,2021.11.25,90,11.91,65.31
wgm,uab,11,4,2021.11.25,91,11.82,64.4
xgm,uab,11,4,2021.11.25,93,11.04,67.22
ygm,uab,11,4,2021.11.25,94,11.56,68.21
zgm,uab,11,4,2021.11.25,95,9.69,69.44
ahm,uab,11,4,2021.11.25,96,11.73,61.3
bhm,uab,11,4,2021.11.25,97,10.76,68.41
chm,uab,11,4,2021.11.25,98,11.83,71.34
dhm,uab,11,4,2021.11.25,99,11.01,67.9
ehm,uab,11,4,2021.11.25,100,11.72,65.56
ian,wab,11,1,2021.11.5,1,10.06,54.51
jan,wab,11,1,2021.11.5,2,11.6,54.74
kan,wab,11,1,2021.11.5,3,10.49,54.04
lan,wab,11,1,2021.11.5,4,10.7,55.49
man,wab,11,1,2021.11.5,5,10.31,55.9
nan,wab,11,1,2021.11.5,6,11.46,52.25
oan,wab,11,1,2021.11.5,7,11.87,57.14
pan,wab,11,1,2021.11.5,8,11.67,56.36
qan,wab,11,1,2021.11.5,9,10.88,55.88
ran,wab,11,1,2021.11.5,10,10.86,56.73
san,wab,11,1,2021.11.5,11,10.68,55.45
tan,wab,11,1,2021.11.5,12,12.88,54.19
uan,wab,11,1,2021.11.5,13,11.38,58.03
van,wab,11,1,2021.11.5,14,11.54,55.69
wan,wab,11,1,2021.11.5,15,9.56,55.57
xan,wab,11,1,2021.11.5,16,10.81,57.23
yan,wab,11,1,2021.11.5,17,9.76,54.63
zan,wab,11,1,2021.11.5,18,11.71,54.73
abn,wab,11,1,2021.11.5,19,10.81,56.98
bbn,wab,11,1,2021.11.5,20,11.59,56.69
cbn,wab,11,1,2021.11.5,21,12,51.78
dbn,wab,11,1,2021.11.5,22,11.89,54.96
ebn,wab,11,1,2021.11.5,23,11.43,58.22
fbn,wab,11,1,2021.11.5,24,12.09,54.86
gbn,wab,11,1,2021.11.5,25,10.52,53.61
hbn,wab,11,1,2021.11.5,26,11.5,54.66
ibn,wab,11,1,2021.11.5,27,10.52,55.7
jbn,wab,11,1,2021.11.5,28,11.89,54.38
kbn,wab,11,1,2021.11.5,29,11.46,57.53
lbn,wab,11,1,2021.11.5,30,10.41,52.08
mbn,wab,11,1,2021.11.5,31,10.92,56.25
nbn,wab,11,1,2021.11.5,32,10.87,55.96
obn,wab,11,1,2021.11.5,33,10.36,56.18
pbn,wab,11,1,2021.11.5,34,11.73,56.37
qbn,wab,11,1,2021.11.5,35,11.68,53.97
rbn,wab,11,1,2021.11.5,36,11.59,53.55
sbn,wab,11,1,2021.11.5,37,10.69,56.73
tbn,wab,11,1,2021.11.5,38,12.27,53.98
ubn,wab,11,1,2021.11.5,39,12.18,54.3
vbn,wab,11,1,2021.11.5,40,10.66,53.98
wbn,wab,11,1,2021.11.5,41,11.58,54.3
xbn,wab,11,1,2021.11.5,42,10.87,55
ybn,wab,11,1,2021.11.5,43,11.17,56.13
zbn,wab,11,1,2021.11.5,44,10.49,55.76
acn,wab,11,1,2021.11.5,45,11.14,55.79
bcn,wab,11,1,2021.11.5,46,10.86,53.9
ccn,wab,11,1,2021.11.5,47,10.33,56.05
dcn,wab,11,1,2021.11.5,48,10.92,55.44
ecn,wab,11,1,2021.11.5,49,10.29,59.71
fcn,wab,11,1,2021.11.5,50,11.74,54.48
gcn,wab,11,1,2021.11.5,51,11.1,55.12
hcn,wab,11,1,2021.11.5,52,10.34,55.34
icn,wab,11,1,2021.11.5,53,10.2,52.42
jcn,wab,11,1,2021.11.5,54,12.16,57.79
kcn,wab,11,1,2021.11.5,55,11.22,57.03
lcn,wab,11,1,2021.11.5,56,11.5,57.39
mcn,wab,11,1,2021.11.5,57,10.32,52.39
ncn,wab,11,1,2021.11.5,58,11.36,52.38
ocn,wab,11,1,2021.11.5,59,10.83,57.39
pcn,wab,11,1,2021.11.5,60,11.2,55.77
qcn,wab,11,1,2021.11.5,61,10.16,55.11
rcn,wab,11,1,2021.11.5,62,11.34,52.94
scn,wab,11,1,2021.11.5,63,11.2,56.08
tcn,wab,11,1,2021.11.5,64,12.04,56.75
ucn,wab,11,1,2021.11.5,65,9.38,54.37
vcn,wab,11,1,2021.11.5,66,11.53,55.1
wcn,wab,11,1,2021.11.5,67,11.62,58.11
xcn,wab,11,1,2021.11.5,68,11.4,53.65
ycn,wab,11,1,2021.11.5,69,11,58.57
zcn,wab,11,1,2021.11.5,70,11.22,56.68
adn,wab,11,1,2021.11.5,71,10.99,53.11
bdn,wab,11,1,2021.11.5,72,10.9,55.37
cdn,wab,11,1,2021.11.5,73,10.92,55.28
ddn,wab,11,1,2021.11.5,74,10.5,55.06
edn,wab,11,1,2021.11.5,75,10.96,52.64
fdn,wab,11,1,2021.11.5,76,11.01,53.86
gdn,wab,11,1,2021.11.5,77,11.06,55.57
hdn,wab,11,1,2021.11.5,78,11.43,54.63
idn,wab,11,1,2021.11.5,79,10.54,55.14
jdn,wab,11,1,2021.11.5,80,11.2,53.85
kdn,wab,11,1,2021.11.5,81,11.18,58.58
ldn,wab,11,1,2021.11.5,82,11.43,55.05
mdn,wab,11,1,2021.11.5,83,10.3,53.5
ndn,wab,11,1,2021.11.5,84,10.72,55
odn,wab,11,1,2021.11.5,85,9.92,57.81
pdn,wab,11,1,2021.11.5,86,11.2,55.5
qdn,wab,11,1,2021.11.5,87,10.99,54.46
rdn,wab,11,1,2021.11.5,88,11.44,57.52
sdn,wab,11,1,2021.11.5,89,10.7,50.88
tdn,wab,11,1,2021.11.5,90,12.72,54.89
udn,wab,11,1,2021.11.5,91,11.26,55.35
vdn,wab,11,1,2021.11.5,92,11.26,57.21
wdn,wab,11,1,2021.11.5,93,9.97,57.28
xdn,wab,11,1,2021.11.5,94,11.32,56.94
ydn,wab,11,1,2021.11.5,95,12.5,57.21
zdn,wab,11,1,2021.11.5,96,12.81,52.38
aen,wab,11,1,2021.11.5,97,11.26,56.33
ben,wab,11,1,2021.11.5,98,10.62,52.08
cen,wab,11,1,2021.11.5,99,11.22,54.54
den,wab,11,1,2021.11.5,100,10.99,54.14
een,wab,11,3,2021.11.16,1,11.21,53.49
fen,wab,11,3,2021.11.16,2,12.32,53.38
gen,wab,11,3,2021.11.16,3,11.03,50.61
hen,wab,11,3,2021.11.16,4,10.77,56.07
ien,wab,11,3,2021.11.16,5,10.73,51.31
jen,wab,11,3,2021.11.16,6,11.08,58.94
ken,wab,11,3,2021.11.16,7,12.18,55.9
len,wab,11,3,2021.11.16,8,11.99,54.24
men,wab,11,3,2021.11.16,9,10.87,51.94
nen,wab,11,3,2021.11.16,10,10.27,56.3
oen,wab,11,3,2021.11.16,11,11.71,50.62
pen,wab,11,3,2021.11.16,12,12.1,55.92
qen,wab,11,3,2021.11.16,13,11.56,54.68
ren,wab,11,3,2021.11.16,14,10.4,52.36
sen,wab,11,3,2021.11.16,15,10.02,55.59
ten,wab,11,3,2021.11.16,16,10.33,57.2
uen,wab,11,3,2021.11.16,17,10.49,52.67
ven,wab,11,3,2021.11.16,18,11.43,53.98
wen,wab,11,3,2021.11.16,19,11.64,56.2
xen,wab,11,3,2021.11.16,20,11.46,54.84
yen,wab,11,3,2021.11.16,21,12.49,54.53
zen,wab,11,3,2021.11.16,22,11.81,54.64
afn,wab,11,3,2021.11.16,23,11.36,56.03
bfn,wab,11,3,2021.11.16,24,12.09,53.98
cfn,wab,11,3,2021.11.16,25,10.74,54.44
dfn,wab,11,3,2021.11.16,26,10.76,51.64
efn,wab,11,3,2021.11.16,27,11.28,56.38
ffn,wab,11,3,2021.11.16,28,11.22,55.56
gfn,wab,11,3,2021.11.16,29,12.17,54.26
hfn,wab,11,3,2021.11.16,30,10.98,51.12
ifn,wab,11,3,2021.11.16,31,11.3,57.18
jfn,wab,11,3,2021.11.16,32,10.83,54.34
kfn,wab,11,3,2021.11.16,33,10.84,54.59
lfn,wab,11,3,2021.11.16,34,11.82,53.3
mfn,wab,11,3,2021.11.16,35,12.28,51.33
nfn,wab,11,3,2021.11.16,36,11.02,57.48
ofn,wab,11,3,2021.11.16,37,11.46,53.37
pfn,wab,11,3,2021.11.16,38,11.9,55.58
qfn,wab,11,3,2021.11.16,39,12.5,52.17
rfn,wab,11,3,2021.11.16,40,10.63,52.43
sfn,wab,11,3,2021.11.16,41,11.74,55.43
tfn,wab,11,3,2021.11.16,42,11.14,57.14
ufn,wab,11,3,2021.11.16,43,11.33,50.1
vfn,wab,11,3,2021.11.16,44,10.74,53.45
wfn,wab,11,3,2021.11.16,45,11.76,53.72
xfn,wab,11,3,2021.11.16,46,11.22,53.37
yfn,wab,11,3,2021.11.16,47,11.17,50.8
zfn,wab,11,3,2021.11.16,48,11.26,55.3
agn,wab,11,3,2021.11.16,49,10.92,52.02
bgn,wab,11,3,2021.11.16,50,11.31,52.97
cgn,wab,11,3,2021.11.16,51,11.32,56.29
dgn,wab,11,3,2021.11.16,52,10.93,51.69
egn,wab,11,3,2021.11.16,53,10.62,52.23
fgn,wab,11,3,2021.11.16,54,12.16,53.14
ggn,wab,11,3,2021.11.16,55,11.56,52
hgn,wab,11,3,2021.11.16,56,11.44,54.21
ign,wab,11,3,2021.11.16,57,11.28,54.77
jgn,wab,11,3,2021.11.16,58,12.27,52.17
kgn,wab,11,3,2021.11.16,59,11.21,55.03
lgn,wab,11,3,2021.11.16,60,11.07,57.36
mgn,wab,11,3,2021.11.16,61,10.38,52.1
ngn,wab,11,3,2021.11.16,62,11.6,54.03
ogn,wab,11,3,2021.11.16,63,11.69,56.61
pgn,wab,11,3,2021.11.16,64,11.74,53.09
qgn,wab,11,3,2021.11.16,65,10.12,51.42
rgn,wab,11,3,2021.11.16,66,11.94,53.95
sgn,wab,11,3,2021.11.16,67,12.29,55.56
tgn,wab,11,3,2021.11.16,68,11.23,53.56
ugn,wab,11,3,2021.11.16,69,11.29,54.1
vgn,wab,11,3,2021.11.16,70,11.37,50.49
wgn,wab,11,3,2021.11.16,71,11.53,57.09
xgn,wab,11,3,2021.11.16,72,11.11,52.47
ygn,wab,11,3,2021.11.16,73,12.04,56.48
zgn,wab,11,3,2021.11.16,74,10.66,50.88
ahn,wab,11,3,2021.11.16,75,11.53,53.88
bhn,wab,11,3,2021.11.16,76,10.51,53.42
chn,wab,11,3,2021.11.16,77,11.42,53.44
dhn,wab,11,3,2021.11.16,78,11.91,54.26
ehn,wab,11,3,2021.11.16,79,11.29,57.48
fhn,wab,11,3,2021.11.16,80,11.47,56.55
ghn,wab,11,3,2021.11.16,81,11.24,55.45
hhn,wab,11,3,2021.11.16,82,10.83,56.13
ihn,wab,11,3,2021.11.16,83,11.18,56.19
jhn,wab,11,3,2021.11.16,84,11.07,53.28
khn,wab,11,3,2021.11.16,85,10.42,55.62
lhn,wab,11,3,2021.11.16,86,11.63,56.43
mhn,wab,11,3,2021.11.16,87,11.39,54.97
nhn,wab,11,3,2021.11.16,88,11.73,55.11
ohn,wab,11,3,2021.11.16,89,11.39,55.57
phn,wab,11,3,2021.11.16,90,12.3,53.52
qhn,wab,11,3,2021.11.16,91,11.81,53.74
rhn,wab,11,3,2021.11.16,92,11.26,55.76
shn,wab,11,3,2021.11.16,93,10.74,54.83
thn,wab,11,3,2021.11.16,94,11.28,52.23
uhn,wab,11,3,2021.11.16,95,14.16,52.49
vhn,wab,11,3,2021.11.16,96,13.07,51.57
whn,wab,11,3,2021.11.16,97,11.3,55.86
xhn,wab,11,3,2021.11.16,98,10.71,56.57
yhn,wab,11,3,2021.11.16,99,12.02,53.26
zhn,wab,11,3,2021.11.16,100,11.7,51.86
ain,wab,11,4,2021.11.23,1,12.61,59.51
bin,wab,11,4,2021.11.23,2,12.7,56.8
cin,wab,11,4,2021.11.23,3,11.52,61.09
din,wab,11,4,2021.11.23,4,12,59.82
ein,wab,11,4,2021.11.23,5,11.22,63.2
fin,wab,11,4,2021.11.23,6,12.56,60.05
gin,wab,11,4,2021.11.23,7,12.37,61.23
hin,wab,11,4,2021.11.23,8,13.19,56.21
iin,wab,11,4,2021.11.23,9,11.27,54.49
jin,wab,11,4,2021.11.23,10,11.69,60.15
kin,wab,11,4,2021.11.23,11,13.3,56.2
lin,wab,11,4,2021.11.23,12,13.78,58.86
min,wab,11,4,2021.11.23,13,12.52,57.39
nin,wab,11,4,2021.11.23,14,12.67,56.89
oin,wab,11,4,2021.11.23,15,11.23,55.3
pin,wab,11,4,2021.11.23,16,11.51,54.85
qin,wab,11,4,2021.11.23,17,10.82,56.87
rin,wab,11,4,2021.11.23,18,12.71,57.9
sin,wab,11,4,2021.11.23,19,13.14,60.69
tin,wab,11,4,2021.11.23,20,12.52,54.09
uin,wab,11,4,2021.11.23,21,13.16,53.43
vin,wab,11,4,2021.11.23,22,13.17,55.1
win,wab,11,4,2021.11.23,23,12.08,55.01
xin,wab,11,4,2021.11.23,24,13.62,60.53
yin,wab,11,4,2021.11.23,25,11.54,56.11
zin,wab,11,4,2021.11.23,26,12.48,59.44
ajn,wab,11,4,2021.11.23,27,12.71,59.14
bjn,wab,11,4,2021.11.23,28,12.5,57.19
cjn,wab,11,4,2021.11.23,29,12.5,59.28
djn,wab,11,4,2021.11.23,30,12.03,56.43
ejn,wab,11,4,2021.11.23,31,12.73,59.75
fjn,wab,11,4,2021.11.23,32,12.41,57.38
gjn,wab,11,4,2021.11.23,33,10.83,57.21
hjn,wab,11,4,2021.11.23,34,12.97,55.86
ijn,wab,11,4,2021.11.23,35,12.62,57.01
jjn,wab,11,4,2021.11.23,36,12.54,56.95
kjn,wab,11,4,2021.11.23,37,11.64,55.57
ljn,wab,11,4,2021.11.23,38,12.77,58.09
mjn,wab,11,4,2021.11.23,39,13.4,60.53
njn,wab,11,4,2021.11.23,40,11.74,61.35
ojn,wab,11,4,2021.11.23,41,12.21,58.06
pjn,wab,11,4,2021.11.23,42,11.81,60.57
qjn,wab,11,4,2021.11.23,43,12.14,58.39
rjn,wab,11,4,2021.11.23,44,12.57,56.31
sjn,wab,11,4,2021.11.23,45,12.37,56.66
tjn,wab,11,4,2021.11.23,46,11.87,56.73
ujn,wab,11,4,2021.11.23,47,11.19,57.34
vjn,wab,11,4,2021.11.23,48,12.19,59.75
wjn,wab,11,4,2021.11.23,49,11.07,60.78
xjn,wab,11,4,2021.11.23,50,12.5,58.23
yjn,wab,11,4,2021.11.23,51,12.13,62.64
zjn,wab,11,4,2021.11.23,52,11.8,59.34
akn,wab,11,4,2021.11.23,53,11.08,57.59
bkn,wab,11,4,2021.11.23,54,13.38,57.37
ckn,wab,11,4,2021.11.23,55,11.5,57.14
dkn,wab,11,4,2021.11.23,56,13.04,53.36
ekn,wab,11,4,2021.11.23,57,11.74,56.95
fkn,wab,11,4,2021.11.23,58,12.98,59.11
gkn,wab,11,4,2021.11.23,59,11.46,58.61
hkn,wab,11,4,2021.11.23,60,12.42,59.35
ikn,wab,11,4,2021.11.23,61,11.12,59.1
jkn,wab,11,4,2021.11.23,62,12.28,59.51
kkn,wab,11,4,2021.11.23,63,12.42,60.93
lkn,wab,11,4,2021.11.23,64,12.64,63
mkn,wab,11,4,2021.11.23,65,10.27,63.1
nkn,wab,11,4,2021.11.23,66,12.8,59.52
okn,wab,11,4,2021.11.23,67,12.61,58.36
pkn,wab,11,4,2021.11.23,68,12.44,53.83
qkn,wab,11,4,2021.11.23,69,11.9,59.26
rkn,wab,11,4,2021.11.23,70,12.52,62.76
skn,wab,11,4,2021.11.23,71,12.13,61.06
tkn,wab,11,4,2021.11.23,72,12.63,60.3
ukn,wab,11,4,2021.11.23,73,12.1,58.66
vkn,wab,11,4,2021.11.23,74,11.94,60.99
wkn,wab,11,4,2021.11.23,75,11.76,61.83
xkn,wab,11,4,2021.11.23,76,12.17,55.15
ykn,wab,11,4,2021.11.23,77,11.7,54.5
zkn,wab,11,4,2021.11.23,78,12.57,60.15
aln,wab,11,4,2021.11.23,79,11.38,57.18
bln,wab,11,4,2021.11.23,80,12.28,61.69
cln,wab,11,4,2021.11.23,81,11.88,55.15
dln,wab,11,4,2021.11.23,82,12.18,60.72
eln,wab,11,4,2021.11.23,83,11.52,61.15
fln,wab,11,4,2021.11.23,84,11.69,58.92
gln,wab,11,4,2021.11.23,85,11.11,58.12
hln,wab,11,4,2021.11.23,86,12.11,55.32
iln,wab,11,4,2021.11.23,87,11.41,56.99
jln,wab,11,4,2021.11.23,88,12.48,58.7
kln,wab,11,4,2021.11.23,89,11.47,58.79
lln,wab,11,4,2021.11.23,90,13.53,56.16
mln,wab,11,4,2021.11.23,91,12.47,57.6
nln,wab,11,4,2021.11.23,92,12.33,55.73
oln,wab,11,4,2021.11.23,93,10.67,59.45
pln,wab,11,4,2021.11.23,94,12.22,59.49
qln,wab,11,4,2021.11.23,95,13.8,57.96
rln,wab,11,4,2021.11.23,96,14.41,56.03
sln,wab,11,4,2021.11.23,97,11.33,58.64
tln,wab,11,4,2021.11.23,98,12.01,57.95
uln,wab,11,4,2021.11.23,99,12.23,58.66
vln,wab,11,4,2021.11.23,100,12.34,54.67
agp,xab,10,4,2021.10.18,1,8.99,43.54
bgp,xab,10,4,2021.10.18,2,10.7,44.53
cgp,xab,10,4,2021.10.18,3,9.66,44.43
dgp,xab,10,4,2021.10.18,4,10.41,43.61
egp,xab,10,4,2021.10.18,5,10.54,43.52
fgp,xab,10,4,2021.10.18,6,9.88,47.06
ggp,xab,10,4,2021.10.18,7,9.37,44.83
hgp,xab,10,4,2021.10.18,8,12.06,44.2
igp,xab,10,4,2021.10.18,9,12.04,45.42
jgp,xab,10,4,2021.10.18,10,11,47.05
kgp,xab,10,4,2021.10.18,11,10.67,44.37
lgp,xab,10,4,2021.10.18,12,10.33,43.33
mgp,xab,10,4,2021.10.18,13,9.44,45.47
ngp,xab,10,4,2021.10.18,14,9.78,47.29
ogp,xab,10,4,2021.10.18,15,10.2,43.96
pgp,xab,10,4,2021.10.18,16,10.08,42.86
qgp,xab,10,4,2021.10.18,17,9.64,45.62
rgp,xab,10,4,2021.10.18,18,9.34,47.27
sgp,xab,10,4,2021.10.18,19,8.76,45.44
tgp,xab,10,4,2021.10.18,20,8.93,44.51
ugp,xab,10,4,2021.10.18,21,10.87,46.45
vgp,xab,10,4,2021.10.18,22,10.11,46.59
wgp,xab,10,4,2021.10.18,23,10.23,46.86
xgp,xab,10,4,2021.10.18,24,8.7,45.55
ygp,xab,10,4,2021.10.18,25,8.42,43.58
zgp,xab,10,4,2021.10.18,26,9.21,44.46
ahp,xab,10,4,2021.10.18,27,10.19,48.21
bhp,xab,10,4,2021.10.18,28,10.18,43.91
chp,xab,10,4,2021.10.18,29,8.78,47.75
dhp,xab,10,4,2021.10.18,30,9.11,43.96
ehp,xab,10,4,2021.10.18,31,9.59,46.43
fhp,xab,10,4,2021.10.18,32,10.47,44.1
ghp,xab,10,4,2021.10.18,33,10.7,46.89
hhp,xab,10,4,2021.10.18,34,11.33,45.77
ihp,xab,10,4,2021.10.18,35,9.33,45.3
jhp,xab,10,4,2021.10.18,36,9.18,46.86
khp,xab,10,4,2021.10.18,37,9.74,42.75
lhp,xab,10,4,2021.10.18,38,10.26,48.7
mhp,xab,10,4,2021.10.18,39,9.53,42.85
nhp,xab,10,4,2021.10.18,40,9.86,43.07
ohp,xab,10,4,2021.10.18,41,11.29,46.87
php,xab,10,4,2021.10.18,42,9.51,47.48
qhp,xab,10,4,2021.10.18,43,9.46,44.5
rhp,xab,10,4,2021.10.18,44,9.37,43.86
shp,xab,10,4,2021.10.18,45,10.74,43.81
thp,xab,10,4,2021.10.18,46,12.02,44.84
uhp,xab,10,4,2021.10.18,47,11.82,45.74
vhp,xab,10,4,2021.10.18,48,12.03,47.46
whp,xab,10,4,2021.10.18,49,12.27,44.68
xhp,xab,10,4,2021.10.18,50,8.99,42.44
yhp,xab,10,4,2021.10.18,51,10.22,46.69
zhp,xab,10,4,2021.10.18,52,11.72,45.27
aip,xab,10,4,2021.10.18,53,13.22,42.66
bip,xab,10,4,2021.10.18,54,12.59,46.65
cip,xab,10,4,2021.10.18,55,12.83,43.26
dip,xab,10,4,2021.10.18,56,12.26,43.93
eip,xab,10,4,2021.10.18,57,11.4,47.36
fip,xab,10,4,2021.10.18,58,11.56,48.64
gip,xab,10,4,2021.10.18,59,11.74,43.03
hip,xab,10,4,2021.10.18,60,9.9,45.12
iip,xab,10,4,2021.10.18,61,10,43.9
jip,xab,10,4,2021.10.18,62,9.76,47.45
kip,xab,10,4,2021.10.18,63,10.17,42.96
lip,xab,10,4,2021.10.18,64,10.53,43.89
mip,xab,10,4,2021.10.18,65,10.21,42.97
nip,xab,10,4,2021.10.18,66,9.7,47.13
oip,xab,10,4,2021.10.18,67,9.47,44.37
pip,xab,10,4,2021.10.18,68,10.43,42.7
qip,xab,10,4,2021.10.18,69,11.66,47.23
rip,xab,10,4,2021.10.18,70,11.6,47.1
sip,xab,10,4,2021.10.18,71,10.16,45.91
tip,xab,10,4,2021.10.18,72,10.09,43.93
uip,xab,10,4,2021.10.18,73,10.81,45.08
vip,xab,10,4,2021.10.18,74,10.06,45.32
wip,xab,10,4,2021.10.18,75,11.5,44.45
xip,xab,10,4,2021.10.18,76,11.2,43.72
yip,xab,10,4,2021.10.18,77,11.56,44.43
zip,xab,10,4,2021.10.18,78,11.91,43.07
ajp,xab,10,4,2021.10.18,79,12.21,45.58
bjp,xab,10,4,2021.10.18,80,11,46.71
cjp,xab,10,4,2021.10.18,81,11.41,43.29
djp,xab,10,4,2021.10.18,82,8.97,47.75
ejp,xab,10,4,2021.10.18,83,9.39,45.19
fjp,xab,10,4,2021.10.18,84,10.3,45.49
gjp,xab,10,4,2021.10.18,85,9.99,42.74
hjp,xab,10,4,2021.10.18,86,10.83,44.4
ijp,xab,10,4,2021.10.18,87,9.98,43.64
jjp,xab,10,4,2021.10.18,88,10.48,45.92
kjp,xab,10,4,2021.10.18,89,9.37,46.53
ljp,xab,10,4,2021.10.18,90,10.52,47.22
mjp,xab,10,4,2021.10.18,91,9.44,44.44
njp,xab,10,4,2021.10.18,92,8.88,44.82
ojp,xab,10,4,2021.10.18,93,11.24,43.52
pjp,xab,10,4,2021.10.18,94,10.74,45
qjp,xab,10,4,2021.10.18,95,11.81,45.45
rjp,xab,10,4,2021.10.18,96,10.83,47.45
sjp,xab,10,4,2021.10.18,97,11.89,41.59
tjp,xab,10,4,2021.10.18,98,11.09,44.63
ujp,xab,10,4,2021.10.18,99,10.16,43.68
vjp,xab,10,4,2021.10.18,100,9.39,43.45
snp,xab,11,1,2021.11.3,1,9.99,46.74
tnp,xab,11,1,2021.11.3,2,12.38,49.15
unp,xab,11,1,2021.11.3,3,10.24,48.13
vnp,xab,11,1,2021.11.3,4,10.87,45.18
wnp,xab,11,1,2021.11.3,5,11.53,48.56
xnp,xab,11,1,2021.11.3,6,11.06,50.41
ynp,xab,11,1,2021.11.3,7,10.11,50.81
znp,xab,11,1,2021.11.3,8,12.71,48.94
aop,xab,11,1,2021.11.3,9,10.62,50.84
bop,xab,11,1,2021.11.3,10,12.08,43.83
cop,xab,11,1,2021.11.3,11,10.64,50.22
dop,xab,11,1,2021.11.3,12,11.8,49.35
eop,xab,11,1,2021.11.3,13,11.17,46.23
fop,xab,11,1,2021.11.3,14,11.64,49.12
gop,xab,11,1,2021.11.3,15,11.49,43.21
