position_id,citrus_id,farm_id,position,brix,size,researched_month,researched_week,researched_at,tag_no
29725,9909,xab,high,11.6,52.51,11,1,2021-11-03,89
29726,9909,xab,middle,10.6,45.33,11,1,2021-11-03,89
29727,9909,xab,low,10.3,46.9,11,1,2021-11-03,89
29728,9910,xab,high,12.07,42.55,11,1,2021-11-03,90
29729,9910,xab,middle,11.93,47.32,11,1,2021-11-03,90
29730,9910,xab,low,11.8,52.54,11,1,2021-11-03,90
29731,9911,xab,high,10.1,52.89,11,1,2021-11-03,91
29732,9911,xab,middle,11,48.26,11,1,2021-11-03,91
29733,9911,xab,low,10.57,49.58,11,1,2021-11-03,91
29734,9912,xab,high,9.8,49.1,11,1,2021-11-03,92
29735,9912,xab,middle,9.7,51.39,11,1,2021-11-03,92
29736,9912,xab,low,10.43,46.87,11,1,2021-11-03,92
29737,9913,xab,high,11.53,50.55,11,1,2021-11-03,93
29738,9913,xab,middle,10.73,41.34,11,1,2021-11-03,93
29739,9913,xab,low,11.4,53.49,11,1,2021-11-03,93
29740,9914,xab,high,11.03,53.27,11,1,2021-11-03,94
29741,9914,xab,middle,10.9,44.87,11,1,2021-11-03,94
29742,9914,xab,low,10.63,52.68,11,1,2021-11-03,94
29743,9915,xab,high,12.3,53.52,11,1,2021-11-03,95
29744,9915,xab,middle,12.43,46.79,11,1,2021-11-03,95
29745,9915,xab,low,12.97,53.43,11,1,2021-11-03,95
29746,9916,xab,high,12.43,54.07,11,1,2021-11-03,96
29747,9916,xab,middle,11.3,48.7,11,1,2021-11-03,96
29748,9916,xab,low,12,52.89,11,1,2021-11-03,96
29749,9917,xab,high,10.3,52.18,11,1,2021-11-03,97
29750,9917,xab,middle,10.9,52.32,11,1,2021-11-03,97
29751,9917,xab,low,11.33,51.77,11,1,2021-11-03,97
29752,9918,xab,high,11.73,52.45,11,1,2021-11-03,98
29753,9918,xab,middle,11.6,46.18,11,1,2021-11-03,98
29754,9918,xab,low,10.97,52.36,11,1,2021-11-03,98
29755,9919,xab,high,11,40.98,11,1,2021-11-03,99
29756,9919,xab,middle,11.57,43.11,11,1,2021-11-03,99
29757,9919,xab,low,11.7,54.46,11,1,2021-11-03,99
29758,9920,xab,high,11.4,52.33,11,1,2021-11-03,100
29759,9920,xab,middle,10.87,41.36,11,1,2021-11-03,100
29760,9920,xab,low,10.8,42.03,11,1,2021-11-03,100
29761,9921,xab,high,10.77,43,11,2,2021-11-12,1
29762,9921,xab,middle,11.37,44.15,11,2,2021-11-12,1
29763,9921,xab,low,10.83,44.04,11,2,2021-11-12,1
29764,9922,xab,high,13,43.28,11,2,2021-11-12,2
29765,9922,xab,middle,13.77,43.58,11,2,2021-11-12,2
29766,9922,xab,low,13.37,44.32,11,2,2021-11-12,2
29767,9923,xab,high,10.9,44.04,11,2,2021-11-12,3
29768,9923,xab,middle,11.67,43.25,11,2,2021-11-12,3
29769,9923,xab,low,11.17,40.64,11,2,2021-11-12,3
29770,9924,xab,high,10.97,41.73,11,2,2021-11-12,4
29771,9924,xab,middle,12.33,41.05,11,2,2021-11-12,4
29772,9924,xab,low,12.3,40.65,11,2,2021-11-12,4
29773,9925,xab,high,11.73,43.05,11,2,2021-11-12,5
29774,9925,xab,middle,13.23,44.69,11,2,2021-11-12,5
29775,9925,xab,low,12.63,41.15,11,2,2021-11-12,5
29776,9926,xab,high,12.23,41.25,11,2,2021-11-12,6
29777,9926,xab,middle,11.93,44.83,11,2,2021-11-12,6
29778,9926,xab,low,12,42.78,11,2,2021-11-12,6
29779,9927,xab,high,10.87,43.58,11,2,2021-11-12,7
29780,9927,xab,middle,11.07,42.11,11,2,2021-11-12,7
29781,9927,xab,low,11.4,42.79,11,2,2021-11-12,7
29782,9928,xab,high,14.63,40.69,11,2,2021-11-12,8
29783,9928,xab,middle,12.67,43.88,11,2,2021-11-12,8
29784,9928,xab,low,13.83,42.55,11,2,2021-11-12,8
29785,9929,xab,high,11.67,41.51,11,2,2021-11-12,9
29786,9929,xab,middle,11.53,43.83,11,2,2021-11-12,9
29787,9929,xab,low,11.67,40.64,11,2,2021-11-12,9
29788,9930,xab,high,13.53,43.87,11,2,2021-11-12,10
29789,9930,xab,middle,13.07,44.81,11,2,2021-11-12,10
29790,9930,xab,low,12.63,42.87,11,2,2021-11-12,10
29791,9931,xab,high,11.33,43.47,11,2,2021-11-12,11
29792,9931,xab,middle,11.63,44.67,11,2,2021-11-12,11
29793,9931,xab,low,11.97,42.86,11,2,2021-11-12,11
29794,9932,xab,high,12.93,43.03,11,2,2021-11-12,12
29795,9932,xab,middle,12.97,41.14,11,2,2021-11-12,12
29796,9932,xab,low,12.5,44.82,11,2,2021-11-12,12
29797,9933,xab,high,11.77,41.37,11,2,2021-11-12,13
29798,9933,xab,middle,12.67,42.71,11,2,2021-11-12,13
29799,9933,xab,low,12.07,44.76,11,2,2021-11-12,13
29800,9934,xab,high,12.8,44.43,11,2,2021-11-12,14
29801,9934,xab,middle,12.53,41.61,11,2,2021-11-12,14
29802,9934,xab,low,12.6,40.96,11,2,2021-11-12,14
29803,9935,xab,high,12.2,44.54,11,2,2021-11-12,15
29804,9935,xab,middle,12.27,40.66,11,2,2021-11-12,15
29805,9935,xab,low,13,44.64,11,2,2021-11-12,15
29806,9936,xab,high,12.47,41.98,11,2,2021-11-12,16
29807,9936,xab,middle,11.77,41.54,11,2,2021-11-12,16
29808,9936,xab,low,12.67,43.91,11,2,2021-11-12,16
29809,9937,xab,high,12.8,41.76,11,2,2021-11-12,17
29810,9937,xab,middle,12.67,42.6,11,2,2021-11-12,17
29811,9937,xab,low,12.7,42.26,11,2,2021-11-12,17
29812,9938,xab,high,12.53,40.81,11,2,2021-11-12,18
29813,9938,xab,middle,12.93,40.6,11,2,2021-11-12,18
29814,9938,xab,low,12.3,44.53,11,2,2021-11-12,18
29815,9939,xab,high,10.9,44.09,11,2,2021-11-12,19
29816,9939,xab,middle,10.7,41.25,11,2,2021-11-12,19
29817,9939,xab,low,10.37,42.61,11,2,2021-11-12,19
29818,9940,xab,high,12.3,42.87,11,2,2021-11-12,20
29819,9940,xab,middle,11.57,41.29,11,2,2021-11-12,20
29820,9940,xab,low,11.07,44.66,11,2,2021-11-12,20
29821,9941,xab,high,11.93,41.63,11,2,2021-11-12,21
29822,9941,xab,middle,11.53,41.02,11,2,2021-11-12,21
29823,9941,xab,low,11.67,42.41,11,2,2021-11-12,21
29824,9942,xab,high,11.7,41.19,11,2,2021-11-12,22
29825,9942,xab,middle,11.87,44.28,11,2,2021-11-12,22
29826,9942,xab,low,11.5,44.15,11,2,2021-11-12,22
29827,9943,xab,high,11.6,42.51,11,2,2021-11-12,23
29828,9943,xab,middle,12.03,41.35,11,2,2021-11-12,23
29829,9943,xab,low,11.67,40.58,11,2,2021-11-12,23
29830,9944,xab,high,12.93,43.33,11,2,2021-11-12,24
29831,9944,xab,middle,12.87,44.08,11,2,2021-11-12,24
29832,9944,xab,low,13.43,41.93,11,2,2021-11-12,24
29833,9945,xab,high,12.53,43.84,11,2,2021-11-12,25
29834,9945,xab,middle,12.63,44.3,11,2,2021-11-12,25
29835,9945,xab,low,13.17,40.49,11,2,2021-11-12,25
29836,9946,xab,high,11.33,43.55,11,2,2021-11-12,26
29837,9946,xab,middle,11.33,43.24,11,2,2021-11-12,26
29838,9946,xab,low,11.7,42.66,11,2,2021-11-12,26
29839,9947,xab,high,12,40.68,11,2,2021-11-12,27
29840,9947,xab,middle,11.5,42.74,11,2,2021-11-12,27
29841,9947,xab,low,12.33,42.56,11,2,2021-11-12,27
29842,9948,xab,high,12.53,44.52,11,2,2021-11-12,28
29843,9948,xab,middle,13.07,44.04,11,2,2021-11-12,28
29844,9948,xab,low,12.53,41.98,11,2,2021-11-12,28
29845,9949,xab,high,12.47,40.45,11,2,2021-11-12,29
29846,9949,xab,middle,13.2,43.54,11,2,2021-11-12,29
29847,9949,xab,low,13,42.84,11,2,2021-11-12,29
29848,9950,xab,high,12.53,41.26,11,2,2021-11-12,30
29849,9950,xab,middle,12.3,44.56,11,2,2021-11-12,30
29850,9950,xab,low,13.03,43.7,11,2,2021-11-12,30
29851,9951,xab,high,11.9,43.43,11,2,2021-11-12,31
29852,9951,xab,middle,13,41.19,11,2,2021-11-12,31
29853,9951,xab,low,12.4,43.1,11,2,2021-11-12,31
29854,9952,xab,high,12.3,41.32,11,2,2021-11-12,32
29855,9952,xab,middle,12.93,41.56,11,2,2021-11-12,32
29856,9952,xab,low,12.13,42.92,11,2,2021-11-12,32
29857,9953,xab,high,12.7,41.77,11,2,2021-11-12,33
29858,9953,xab,middle,12.07,44.38,11,2,2021-11-12,33
29859,9953,xab,low,12.5,43.97,11,2,2021-11-12,33
29860,9954,xab,high,12,43.58,11,2,2021-11-12,34
29861,9954,xab,middle,11.3,42.18,11,2,2021-11-12,34
29862,9954,xab,low,11.5,43.68,11,2,2021-11-12,34
29863,9955,xab,high,11.5,40.54,11,2,2021-11-12,35
29864,9955,xab,middle,11.57,43.93,11,2,2021-11-12,35
29865,9955,xab,low,12.03,41.43,11,2,2021-11-12,35
29866,9956,xab,high,12.97,43.35,11,2,2021-11-12,36
29867,9956,xab,middle,12.17,41.65,11,2,2021-11-12,36
29868,9956,xab,low,11.67,43.26,11,2,2021-11-12,36
29869,9957,xab,high,11.07,41.98,11,2,2021-11-12,37
29870,9957,xab,middle,11.53,41.89,11,2,2021-11-12,37
29871,9957,xab,low,11.3,42.15,11,2,2021-11-12,37
29872,9958,xab,high,11.5,41,11,2,2021-11-12,38
29873,9958,xab,middle,11.43,41.1,11,2,2021-11-12,38
29874,9958,xab,low,11.6,43.57,11,2,2021-11-12,38
29875,9959,xab,high,11.8,41.7,11,2,2021-11-12,39
29876,9959,xab,middle,11.5,42.15,11,2,2021-11-12,39
29877,9959,xab,low,11.37,44.49,11,2,2021-11-12,39
29878,9960,xab,high,12.53,40.47,11,2,2021-11-12,40
29879,9960,xab,middle,12.5,42.98,11,2,2021-11-12,40
29880,9960,xab,low,12.17,40.37,11,2,2021-11-12,40
29881,9961,xab,high,13.23,41.27,11,2,2021-11-12,41
29882,9961,xab,middle,16.07,43.7,11,2,2021-11-12,41
29883,9961,xab,low,13.07,42.17,11,2,2021-11-12,41
29884,9962,xab,high,12.4,44.44,11,2,2021-11-12,42
29885,9962,xab,middle,12.63,41.62,11,2,2021-11-12,42
29886,9962,xab,low,11,44.03,11,2,2021-11-12,42
29887,9963,xab,high,11.57,41.42,11,2,2021-11-12,43
29888,9963,xab,middle,11.8,40.96,11,2,2021-11-12,43
29889,9963,xab,low,11.7,43.71,11,2,2021-11-12,43
29890,9964,xab,high,11.23,41.94,11,2,2021-11-12,44
29891,9964,xab,middle,12.43,43.54,11,2,2021-11-12,44
29892,9964,xab,low,12.27,42.42,11,2,2021-11-12,44
29893,9965,xab,high,12.4,42.97,11,2,2021-11-12,45
29894,9965,xab,middle,12.43,43.25,11,2,2021-11-12,45
29895,9965,xab,low,13.83,40.93,11,2,2021-11-12,45
29896,9966,xab,high,12.43,42.3,11,2,2021-11-12,46
29897,9966,xab,middle,14.23,41,11,2,2021-11-12,46
29898,9966,xab,low,14.3,41.04,11,2,2021-11-12,46
29899,9967,xab,high,11.57,44.75,11,2,2021-11-12,47
29900,9967,xab,middle,11.33,41.72,11,2,2021-11-12,47
29901,9967,xab,low,11.6,42.88,11,2,2021-11-12,47
29902,9968,xab,high,11.8,42.99,11,2,2021-11-12,48
29903,9968,xab,middle,11.63,40.42,11,2,2021-11-12,48
29904,9968,xab,low,11.8,42.52,11,2,2021-11-12,48
29905,9969,xab,high,11.23,44.42,11,2,2021-11-12,49
29906,9969,xab,middle,11.7,41.06,11,2,2021-11-12,49
29907,9969,xab,low,11.27,40.79,11,2,2021-11-12,49
29908,9970,xab,high,11.4,41.28,11,2,2021-11-12,50
29909,9970,xab,middle,12.13,43.99,11,2,2021-11-12,50
29910,9970,xab,low,11.67,40.68,11,2,2021-11-12,50
29911,9971,xab,high,12.1,44.58,11,2,2021-11-12,51
29912,9971,xab,middle,13.03,43.19,11,2,2021-11-12,51
29913,9971,xab,low,12.23,44.63,11,2,2021-11-12,51
29914,9972,xab,high,12,41.52,11,2,2021-11-12,52
29915,9972,xab,middle,12.4,43.36,11,2,2021-11-12,52
29916,9972,xab,low,12.03,40.9,11,2,2021-11-12,52
29917,9973,xab,high,12.33,43.52,11,2,2021-11-12,53
29918,9973,xab,middle,12.93,41.28,11,2,2021-11-12,53
29919,9973,xab,low,12.73,40.88,11,2,2021-11-12,53
29920,9974,xab,high,12.57,42.24,11,2,2021-11-12,54
29921,9974,xab,middle,12.07,42.75,11,2,2021-11-12,54
29922,9974,xab,low,12.6,41.77,11,2,2021-11-12,54
29923,9975,xab,high,15.97,43.37,11,2,2021-11-12,55
29924,9975,xab,middle,15.37,43.73,11,2,2021-11-12,55
29925,9975,xab,low,16.13,42.51,11,2,2021-11-12,55
29926,9976,xab,high,12.2,42.29,11,2,2021-11-12,56
29927,9976,xab,middle,11.47,40.83,11,2,2021-11-12,56
29928,9976,xab,low,12.17,44.79,11,2,2021-11-12,56
29929,9977,xab,high,13.73,42.23,11,2,2021-11-12,57
29930,9977,xab,middle,14.27,42.44,11,2,2021-11-12,57
29931,9977,xab,low,13.73,43.01,11,2,2021-11-12,57
29932,9978,xab,high,15.1,44.07,11,2,2021-11-12,58
29933,9978,xab,middle,14.37,40.63,11,2,2021-11-12,58
29934,9978,xab,low,14.7,44.1,11,2,2021-11-12,58
29935,9979,xab,high,11.7,43,11,2,2021-11-12,59
29936,9979,xab,middle,11.83,44.63,11,2,2021-11-12,59
29937,9979,xab,low,11.33,42.7,11,2,2021-11-12,59
29938,9980,xab,high,15.33,41.71,11,2,2021-11-12,60
29939,9980,xab,middle,13.53,43.01,11,2,2021-11-12,60
29940,9980,xab,low,13.8,43.29,11,2,2021-11-12,60
29941,9981,xab,high,12.47,42.97,11,2,2021-11-12,61
29942,9981,xab,middle,12.23,43.51,11,2,2021-11-12,61
29943,9981,xab,low,12.53,43.7,11,2,2021-11-12,61
29944,9982,xab,high,12.47,42.13,11,2,2021-11-12,62
29945,9982,xab,middle,12.2,41.45,11,2,2021-11-12,62
29946,9982,xab,low,12.4,44.63,11,2,2021-11-12,62
29947,9983,xab,high,13.77,41.93,11,2,2021-11-12,63
29948,9983,xab,middle,13.17,43.2,11,2,2021-11-12,63
29949,9983,xab,low,13.77,41.16,11,2,2021-11-12,63
29950,9984,xab,high,16.27,44.39,11,2,2021-11-12,64
29951,9984,xab,middle,15,40.69,11,2,2021-11-12,64
29952,9984,xab,low,13.7,41.58,11,2,2021-11-12,64
29953,9985,xab,high,12.3,43.19,11,2,2021-11-12,65
29954,9985,xab,middle,11.87,44.73,11,2,2021-11-12,65
29955,9985,xab,low,11.93,43.99,11,2,2021-11-12,65
29956,9986,xab,high,13.23,44.35,11,2,2021-11-12,66
29957,9986,xab,middle,13,44.69,11,2,2021-11-12,66
29958,9986,xab,low,12.3,43.03,11,2,2021-11-12,66
29959,9987,xab,high,11.5,41.41,11,2,2021-11-12,67
29960,9987,xab,middle,11.97,43.86,11,2,2021-11-12,67
29961,9987,xab,low,10.7,43.11,11,2,2021-11-12,67
29962,9988,xab,high,12.47,42.04,11,2,2021-11-12,68
29963,9988,xab,middle,11.4,44.65,11,2,2021-11-12,68
29964,9988,xab,low,12.57,40.44,11,2,2021-11-12,68
29965,9989,xab,high,11.87,43.84,11,2,2021-11-12,69
29966,9989,xab,middle,12.57,43.15,11,2,2021-11-12,69
29967,9989,xab,low,12.27,44.62,11,2,2021-11-12,69
29968,9990,xab,high,12.87,43.57,11,2,2021-11-12,70
29969,9990,xab,middle,13.07,44.37,11,2,2021-11-12,70
29970,9990,xab,low,12.1,43.97,11,2,2021-11-12,70
29971,9991,xab,high,11.7,41.67,11,2,2021-11-12,71
29972,9991,xab,middle,11.53,44.63,11,2,2021-11-12,71
29973,9991,xab,low,11.6,41.42,11,2,2021-11-12,71
29974,9992,xab,high,12.17,43.2,11,2,2021-11-12,72
29975,9992,xab,middle,11.4,40.67,11,2,2021-11-12,72
29976,9992,xab,low,11.47,43.27,11,2,2021-11-12,72
29977,9993,xab,high,11.7,43.36,11,2,2021-11-12,73
29978,9993,xab,middle,11.67,40.61,11,2,2021-11-12,73
29979,9993,xab,low,11.47,44.34,11,2,2021-11-12,73
29980,9994,xab,high,11.67,43.09,11,2,2021-11-12,74
29981,9994,xab,middle,11.93,42.99,11,2,2021-11-12,74
29982,9994,xab,low,11.17,42.7,11,2,2021-11-12,74
29983,9995,xab,high,11.5,40.87,11,2,2021-11-12,75
29984,9995,xab,middle,11.33,41.26,11,2,2021-11-12,75
29985,9995,xab,low,11.43,44.26,11,2,2021-11-12,75
29986,9996,xab,high,11.93,40.89,11,2,2021-11-12,76
29987,9996,xab,middle,11.83,41.79,11,2,2021-11-12,76
29988,9996,xab,low,11.5,43.22,11,2,2021-11-12,76
29989,9997,xab,high,13.63,40.88,11,2,2021-11-12,77
29990,9997,xab,middle,13.67,43.37,11,2,2021-11-12,77
29991,9997,xab,low,12.87,44.62,11,2,2021-11-12,77
29992,9998,xab,high,13.63,42.22,11,2,2021-11-12,78
29993,9998,xab,middle,13.77,41.02,11,2,2021-11-12,78
29994,9998,xab,low,13.57,43.97,11,2,2021-11-12,78
29995,9999,xab,high,11.3,41.2,11,2,2021-11-12,79
29996,9999,xab,middle,11.9,44.36,11,2,2021-11-12,79
29997,9999,xab,low,11.83,41.54,11,2,2021-11-12,79
29998,10000,xab,high,11.43,42.87,11,2,2021-11-12,80
29999,10000,xab,middle,11.67,42.07,11,2,2021-11-12,80
30000,10000,xab,low,11.33,43.22,11,2,2021-11-12,80
30001,10001,xab,high,11.13,40.88,11,2,2021-11-12,81
30002,10001,xab,middle,11.93,43.63,11,2,2021-11-12,81
30003,10001,xab,low,12.13,40.66,11,2,2021-11-12,81
30004,10002,xab,high,11.93,41.89,11,2,2021-11-12,82
30005,10002,xab,middle,11.8,43.3,11,2,2021-11-12,82
30006,10002,xab,low,11.93,43.59,11,2,2021-11-12,82
30007,10003,xab,high,11.33,41.46,11,2,2021-11-12,83
30008,10003,xab,middle,11.53,43.43,11,2,2021-11-12,83
30009,10003,xab,low,12.07,41.19,11,2,2021-11-12,83
30010,10004,xab,high,12.1,43.15,11,2,2021-11-12,84
30011,10004,xab,middle,11.83,42.16,11,2,2021-11-12,84
30012,10004,xab,low,12.6,41.29,11,2,2021-11-12,84
30013,10005,xab,high,12.2,40.87,11,2,2021-11-12,85
30014,10005,xab,middle,12.57,42.94,11,2,2021-11-12,85
30015,10005,xab,low,12.47,43.84,11,2,2021-11-12,85
30016,10006,xab,high,12.57,43.76,11,2,2021-11-12,86
30017,10006,xab,middle,12.6,43.68,11,2,2021-11-12,86
30018,10006,xab,low,11.97,41.85,11,2,2021-11-12,86
30019,10007,xab,high,12.27,41,11,2,2021-11-12,87
30020,10007,xab,middle,12.6,41.62,11,2,2021-11-12,87
30021,10007,xab,low,12.03,44.48,11,2,2021-11-12,87
30022,10008,xab,high,12.53,41.6,11,2,2021-11-12,88
30023,10008,xab,middle,12.1,40.58,11,2,2021-11-12,88
30024,10008,xab,low,12.67,44.19,11,2,2021-11-12,88
30025,10009,xab,high,11.3,40.68,11,2,2021-11-12,89
30026,10009,xab,middle,11.6,44.43,11,2,2021-11-12,89
30027,10009,xab,low,12.6,44.13,11,2,2021-11-12,89
30028,10010,xab,high,12.8,40.84,11,2,2021-11-12,90
30029,10010,xab,middle,12.93,43.45,11,2,2021-11-12,90
30030,10010,xab,low,13.07,44.03,11,2,2021-11-12,90
30031,10011,xab,high,11.57,43.08,11,2,2021-11-12,91
30032,10011,xab,middle,12,43.83,11,2,2021-11-12,91
30033,10011,xab,low,11.1,44.62,11,2,2021-11-12,91
30034,10012,xab,high,11.43,43.64,11,2,2021-11-12,92
30035,10012,xab,middle,10.7,41.72,11,2,2021-11-12,92
30036,10012,xab,low,10.8,43.83,11,2,2021-11-12,92
30037,10013,xab,high,12.4,41.74,11,2,2021-11-12,93
30038,10013,xab,middle,11.73,41.97,11,2,2021-11-12,93
30039,10013,xab,low,12.53,42.02,11,2,2021-11-12,93
30040,10014,xab,high,11.63,44.03,11,2,2021-11-12,94
30041,10014,xab,middle,11.9,42.26,11,2,2021-11-12,94
30042,10014,xab,low,12.03,41.15,11,2,2021-11-12,94
30043,10015,xab,high,13.97,44.41,11,2,2021-11-12,95
30044,10015,xab,middle,13.43,43.05,11,2,2021-11-12,95
30045,10015,xab,low,13.3,44.34,11,2,2021-11-12,95
30046,10016,xab,high,13,43.63,11,2,2021-11-12,96
30047,10016,xab,middle,12.3,43.31,11,2,2021-11-12,96
30048,10016,xab,low,13.43,42.79,11,2,2021-11-12,96
30049,10017,xab,high,12.33,42.55,11,2,2021-11-12,97
30050,10017,xab,middle,11.9,42.42,11,2,2021-11-12,97
30051,10017,xab,low,11.3,44.75,11,2,2021-11-12,97
30052,10018,xab,high,11.97,42.02,11,2,2021-11-12,98
30053,10018,xab,middle,12.6,40.35,11,2,2021-11-12,98
30054,10018,xab,low,12.73,42.59,11,2,2021-11-12,98
30055,10019,xab,high,12.7,43.63,11,2,2021-11-12,99
30056,10019,xab,middle,12.57,42.98,11,2,2021-11-12,99
30057,10019,xab,low,12,41.31,11,2,2021-11-12,99
30058,10020,xab,high,11.8,43.61,11,2,2021-11-12,100
30059,10020,xab,middle,11.87,43.76,11,2,2021-11-12,100
30060,10020,xab,low,12.4,43.5,11,2,2021-11-12,100
30061,10021,xab,high,10.37,41.69,11,3,2021-11-19,1
30062,10021,xab,middle,12.17,41.81,11,3,2021-11-19,1
30063,10021,xab,low,13.03,42.98,11,3,2021-11-19,1
30064,10022,xab,high,10.8,41.51,11,3,2021-11-19,12
30065,10022,xab,middle,12.13,43.76,11,3,2021-11-19,12
30066,10022,xab,low,11.93,40.93,11,3,2021-11-19,12
30067,10023,xab,high,10.97,43.82,11,3,2021-11-19,14
30068,10023,xab,middle,11.33,41.31,11,3,2021-11-19,14
30069,10023,xab,low,11.7,41.87,11,3,2021-11-19,14
30070,10024,xab,high,11.57,41.9,11,3,2021-11-19,15
30071,10024,xab,middle,12.33,42.25,11,3,2021-11-19,15
30072,10024,xab,low,12.9,43.96,11,3,2021-11-19,15
30073,10025,xab,high,11.17,42.3,11,3,2021-11-19,18
30074,10025,xab,middle,11.5,40.81,11,3,2021-11-19,18
30075,10025,xab,low,11.83,43.42,11,3,2021-11-19,18
30076,10026,xab,high,10.37,43.16,11,3,2021-11-19,19
30077,10026,xab,middle,11.17,43.03,11,3,2021-11-19,19
30078,10026,xab,low,11.67,41.71,11,3,2021-11-19,19
30079,10027,xab,high,11.07,41.06,11,3,2021-11-19,20
30080,10027,xab,middle,11.87,44.14,11,3,2021-11-19,20
30081,10027,xab,low,12.23,44.31,11,3,2021-11-19,20
30082,10028,xab,high,11.67,44.14,11,3,2021-11-19,21
30083,10028,xab,middle,12.77,40.79,11,3,2021-11-19,21
30084,10028,xab,low,13.17,44.39,11,3,2021-11-19,21
30085,10029,xab,high,9.43,42.41,11,3,2021-11-19,22
30086,10029,xab,middle,11.4,43.13,11,3,2021-11-19,22
30087,10029,xab,low,12.6,44.46,11,3,2021-11-19,22
30088,10030,xab,high,11.17,44.04,11,3,2021-11-19,24
30089,10030,xab,middle,13.53,43.45,11,3,2021-11-19,24
30090,10030,xab,low,13.93,42.03,11,3,2021-11-19,24
30091,10031,xab,high,13.43,40.87,11,3,2021-11-19,25
30092,10031,xab,middle,14.4,42.49,11,3,2021-11-19,25
30093,10031,xab,low,15.93,44.19,11,3,2021-11-19,25
30094,10032,xab,high,11.8,43.22,11,3,2021-11-19,26
30095,10032,xab,middle,12.9,43.79,11,3,2021-11-19,26
30096,10032,xab,low,14.67,43.73,11,3,2021-11-19,26
30097,10033,xab,high,12.7,41.51,11,3,2021-11-19,27
30098,10033,xab,middle,12.83,41,11,3,2021-11-19,27
30099,10033,xab,low,14.1,42.32,11,3,2021-11-19,27
30100,10034,xab,high,12.1,44.45,11,3,2021-11-19,28
30101,10034,xab,middle,12.67,44.37,11,3,2021-11-19,28
30102,10034,xab,low,13.43,44.1,11,3,2021-11-19,28
30103,10035,xab,high,11.87,44.49,11,3,2021-11-19,29
30104,10035,xab,middle,12.13,41.22,11,3,2021-11-19,29
30105,10035,xab,low,14,40.8,11,3,2021-11-19,29
30106,10036,xab,high,11,42.15,11,3,2021-11-19,30
30107,10036,xab,middle,11.6,41.14,11,3,2021-11-19,30
30108,10036,xab,low,12.63,43.92,11,3,2021-11-19,30
30109,10037,xab,high,10.8,41.91,11,3,2021-11-19,31
30110,10037,xab,middle,11.07,43.61,11,3,2021-11-19,31
30111,10037,xab,low,12.5,41.84,11,3,2021-11-19,31
30112,10038,xab,high,10.73,40.79,11,3,2021-11-19,32
30113,10038,xab,middle,11.33,41.16,11,3,2021-11-19,32
30114,10038,xab,low,12.4,43.68,11,3,2021-11-19,32
30115,10039,xab,high,11.13,41.39,11,3,2021-11-19,34
30116,10039,xab,middle,12.1,44.48,11,3,2021-11-19,34
30117,10039,xab,low,12.7,43.11,11,3,2021-11-19,34
30118,10040,xab,high,10.7,42.41,11,3,2021-11-19,35
30119,10040,xab,middle,11.1,41.1,11,3,2021-11-19,35
30120,10040,xab,low,12.13,42.44,11,3,2021-11-19,35
30121,10041,xab,high,11.23,43.67,11,3,2021-11-19,37
30122,10041,xab,middle,11.83,41.29,11,3,2021-11-19,37
30123,10041,xab,low,12.57,41.55,11,3,2021-11-19,37
30124,10042,xab,high,10.87,44.34,11,3,2021-11-19,38
30125,10042,xab,middle,11.63,40.89,11,3,2021-11-19,38
30126,10042,xab,low,12.83,42.84,11,3,2021-11-19,38
30127,10043,xab,high,11.3,42.75,11,3,2021-11-19,39
30128,10043,xab,middle,12.1,41.75,11,3,2021-11-19,39
30129,10043,xab,low,12.67,40.89,11,3,2021-11-19,39
30130,10044,xab,high,10.7,43.83,11,3,2021-11-19,40
30131,10044,xab,middle,11.2,41.75,11,3,2021-11-19,40
30132,10044,xab,low,12.63,43.62,11,3,2021-11-19,40
30133,10045,xab,high,11.07,43.01,11,3,2021-11-19,41
30134,10045,xab,middle,11.73,41.69,11,3,2021-11-19,41
30135,10045,xab,low,12.83,43.99,11,3,2021-11-19,41
30136,10046,xab,high,11.5,44.26,11,3,2021-11-19,42
30137,10046,xab,middle,11.93,41.24,11,3,2021-11-19,42
30138,10046,xab,low,12.53,43.78,11,3,2021-11-19,42
30139,10047,xab,high,11,44.05,11,3,2021-11-19,43
30140,10047,xab,middle,11.9,42.11,11,3,2021-11-19,43
30141,10047,xab,low,12.53,42.76,11,3,2021-11-19,43
30142,10048,xab,high,10.5,42.38,11,3,2021-11-19,44
30143,10048,xab,middle,11.27,43.89,11,3,2021-11-19,44
30144,10048,xab,low,12.23,43.12,11,3,2021-11-19,44
30145,10049,xab,high,10.5,40.79,11,3,2021-11-19,45
30146,10049,xab,middle,11.4,44.03,11,3,2021-11-19,45
30147,10049,xab,low,12.63,41.09,11,3,2021-11-19,45
30148,10050,xab,high,10.6,42.2,11,3,2021-11-19,46
30149,10050,xab,middle,11.2,43.64,11,3,2021-11-19,46
30150,10050,xab,low,12.47,41.16,11,3,2021-11-19,46
30151,10051,xab,high,10.7,41.43,11,3,2021-11-19,47
30152,10051,xab,middle,12.17,41.45,11,3,2021-11-19,47
30153,10051,xab,low,12.9,42.16,11,3,2021-11-19,47
30154,10052,xab,high,10.9,43.15,11,3,2021-11-19,48
30155,10052,xab,middle,11.6,40.74,11,3,2021-11-19,48
30156,10052,xab,low,12.47,42.09,11,3,2021-11-19,48
30157,10053,xab,high,11.03,44.76,11,3,2021-11-19,49
